order_id,courier_id,customer_id,order_date,status,order_value
16353,5094,130753,2024-02-20,Delivered,36.39
4585,5471,173685,2023-12-18,Delivered,31.28
13088,5417,113140,2023-10-17,Cancelled by customer,47.63
31832,5750,136145,2023-07-29,Cancelled by customer,48.04
31056,5309,169761,2024-04-28,Cancelled by customer,50.05
46813,7025,112519,2023-08-30,Delivered,18.83
67692,6035,171890,2024-01-05,Cancelled by customer,26.35
60112,6960,176196,2024-02-02,Delivered,40.67
12825,5048,158818,2023-10-14,Unassigned,4.96
36965,6360,150652,2024-04-30,Delivered,30.97
58052,5935,127892,2023-09-29,Delivered,24.49
18944,5123,169391,2024-05-16,Delivered,25.63
8153,5752,167662,2024-05-13,Delivered,22.2
42775,5527,146298,2023-11-12,Delivered,27.8
13104,6960,155108,2023-07-07,Delivered,19.82
100,6304,104234,2024-02-23,Delivered,23.54
637,6122,120868,2023-06-10,Delivered,14.01
7624,7467,113426,2024-05-13,Delivered,21.24
50506,6823,109123,2024-04-24,Delivered,39.69
24216,6537,173655,2023-07-07,Delivered,29.82
25706,5200,162674,2023-08-07,Delivered,11.05
63522,5147,175689,2024-03-12,Delivered,17.56
68201,7114,159664,2023-08-15,Delivered,38.92
47211,7257,121149,2023-12-11,Delivered,19.35
9516,7419,102796,2023-12-09,Delivered,21.92
67083,5572,157643,2024-03-25,Delivered,12.58
15100,6934,149681,2023-07-23,Delivered,40.55
45360,5878,104755,2024-01-06,Delivered,24.49
29525,7241,177777,2024-05-13,Delivered,36.35
29083,7426,170947,2024-05-24,Delivered,25.04
54180,5948,143228,2024-01-02,Delivered,38.95
67713,5122,161562,2023-06-11,Delivered,13.22
37515,5196,114736,2023-12-03,Delivered,24.24
18615,6097,161950,2023-12-06,Delivered,39.51
43298,5137,166572,2024-05-08,Delivered,45.27
42494,7434,144777,2023-08-27,Delivered,20.88
46445,7308,125024,2024-03-25,Delivered,11.52
54996,5155,171677,2023-09-01,Delivered,33.45
47854,6999,147338,2024-01-22,Delivered,27.48
47938,5160,121724,2024-02-06,Unassigned,27.09
13708,7162,131123,2024-04-16,Delivered,21.45
48483,7415,168222,2023-11-18,Delivered,17.95
14194,5137,112049,2023-10-29,Delivered,55.26
64891,5750,155351,2023-12-13,Delivered,59.34
39600,6864,129752,2024-05-14,Delivered,26.8
32960,6876,116710,2024-03-10,Delivered,13.87
18025,5167,117587,2023-09-29,Delivered,44.51
38123,6383,144668,2023-08-09,Delivered,14.88
43622,5610,130989,2023-12-11,Delivered,15.27
41140,5886,144445,2023-09-19,Delivered,11.01
41539,5764,162601,2024-03-20,Delivered,46.26
38227,6574,111153,2023-08-03,Unassigned,41.49
36432,5904,145945,2024-04-02,Delivered,26.05
12703,6418,113735,2024-05-03,Delivered,7.1
26710,7431,170149,2023-09-04,Delivered,28.89
37847,6443,122590,2023-08-17,Delivered,19.22
917,7160,129108,2023-12-21,Delivered,17.81
52189,5267,159287,2024-02-21,Cancelled by customer,14.27
26910,6999,132434,2024-02-28,Unassigned,17.76
10502,6711,121314,2023-09-13,Delivered,29.96
21458,6623,165800,2024-01-24,Unassigned,23.85
8889,6079,110397,2023-09-19,Delivered,40.05
42851,6405,115792,2024-01-10,Delivered,28.09
5639,6455,136681,2024-03-16,Delivered,16.25
50886,6791,126190,2024-02-24,Delivered,46.15
34728,7173,147871,2023-07-07,Delivered,54.86
58237,6071,102845,2023-11-21,Delivered,26.79
26263,7148,154954,2024-05-21,Delivered,40.12
34380,5298,132612,2024-04-26,Delivered,37.31
39836,6485,130129,2024-01-21,Delivered,33.51
57799,7308,105327,2024-04-08,Delivered,12.49
24968,7235,131169,2023-07-22,Delivered,49.94
16768,6602,159910,2023-06-05,Delivered,39.47
3712,7166,119784,2023-11-02,Delivered,8.14
12687,5307,101765,2023-11-05,Cancelled by customer,33.32
25791,6724,118031,2023-08-02,Delivered,26.77
14303,6679,118801,2024-04-13,Delivered,40.49
65484,7021,154281,2023-11-06,Delivered,33.52
23337,7103,124093,2024-03-03,Delivered,27.98
33807,7268,163762,2023-11-10,Delivered,7.17
52737,6275,115038,2024-04-16,Delivered,8.15
22374,6373,107005,2024-04-22,Delivered,67.45
31282,5617,139418,2023-06-24,Delivered,16.32
10309,5730,155098,2024-04-23,Delivered,4.78
21817,6207,160783,2024-02-26,Delivered,15.14
39306,5231,108405,2024-05-17,Delivered,40.49
55279,6276,138623,2023-06-03,Delivered,25.32
57229,7115,167154,2024-04-15,Delivered,30.07
2503,6627,106730,2023-12-14,Delivered,56.7
42141,6572,167486,2023-12-25,Delivered,30.6
18972,5923,126906,2024-01-23,Delivered,58.47
44924,5170,116241,2023-06-20,Delivered,19.5
14319,5833,154760,2023-11-19,Cancelled by customer,25.88
69622,5152,108444,2023-06-18,Delivered,16.66
21151,6478,150134,2024-04-22,Cancelled by customer,14.82
4006,5481,142352,2023-10-22,Delivered,30.46
64036,6734,126645,2024-01-30,Delivered,29.05
4531,7301,178820,2023-09-26,Delivered,13.61
55979,6296,160138,2023-09-10,Delivered,11.95
6119,5519,167682,2023-07-07,Delivered,12.15
63071,5816,177688,2024-02-24,Delivered,22.78
45997,6615,129103,2024-05-23,Delivered,78.57
39787,6514,101994,2023-10-02,Delivered,30.33
1748,5627,158774,2024-03-23,Delivered,14.58
30835,5000,171066,2023-06-12,Delivered,40.78
54549,6975,164193,2024-01-26,Delivered,33.08
59856,7170,101497,2024-03-15,Delivered,47.25
19332,5589,137986,2023-06-19,Unassigned,37.72
43647,5226,144070,2023-07-02,Delivered,45.6
48900,5328,148512,2024-04-03,Delivered,20.51
6349,7419,128658,2024-02-16,Delivered,25.91
54597,5341,173180,2024-02-23,Delivered,5.56
54639,6663,101260,2023-12-24,Cancelled by customer,43.06
29676,5271,152488,2023-09-09,Cancelled by customer,20.59
62883,6545,105884,2023-06-25,Delivered,36.48
36706,5171,159801,2023-12-19,Delivered,43.42
5883,5860,167371,2024-04-17,Delivered,22.51
43397,6964,129714,2024-01-20,Delivered,34.42
46432,7195,162870,2024-02-18,Delivered,42.02
24170,6560,131267,2024-02-19,Delivered,22.32
48843,5191,134109,2024-01-07,Delivered,26.8
16561,7477,169151,2023-06-30,Delivered,41.37
54163,6834,126863,2023-06-15,Delivered,17.81
35275,5199,152994,2023-11-06,Cancelled by customer,45.0
29948,5134,104280,2023-08-08,Delivered,28.09
6691,6073,115808,2023-08-26,Delivered,30.3
52611,6711,111738,2023-10-12,Delivered,45.68
1051,5986,161507,2024-03-19,Delivered,26.89
15746,5051,178457,2023-12-29,Delivered,37.96
62461,5418,150313,2023-09-21,Delivered,31.59
1215,5768,101225,2023-12-22,Unassigned,31.54
9927,7373,149299,2024-05-30,Delivered,16.8
60062,7457,162422,2023-12-06,Delivered,42.78
59352,6120,157154,2024-02-26,Delivered,22.42
64169,6087,119619,2024-04-14,Delivered,24.75
37844,6707,169374,2023-06-22,Cancelled by customer,32.64
24663,6701,113705,2024-05-19,Delivered,52.39
32525,6879,105506,2024-02-26,Delivered,79.1
16076,6053,150170,2024-03-26,Delivered,45.57
12263,6780,146394,2024-02-29,Delivered,11.05
42728,6382,160415,2023-09-17,Delivered,27.73
735,5326,133777,2023-12-15,Delivered,21.45
33337,5422,175818,2023-06-16,Unassigned,47.87
27154,6477,119105,2023-10-16,Delivered,32.92
60262,7114,138952,2023-12-17,Delivered,27.18
63086,6559,100569,2024-03-18,Delivered,37.51
37564,5300,122654,2024-04-14,Delivered,61.15
29627,6506,140018,2023-12-11,Delivered,39.6
26018,5623,173977,2023-07-22,Delivered,61.03
64125,6296,178981,2023-11-14,Cancelled by customer,24.53
26672,7235,178819,2023-06-19,Delivered,30.03
29595,7245,117821,2023-09-02,Delivered,37.86
19620,5118,171331,2024-02-10,Delivered,16.31
43196,5176,172937,2023-07-17,Cancelled by customer,11.6
35033,5003,169309,2023-11-22,Delivered,26.26
12679,7469,155217,2023-08-09,Delivered,37.16
11398,7375,155767,2023-06-09,Delivered,46.33
26332,6845,140924,2023-11-20,Delivered,33.01
42630,5071,129004,2023-11-19,Delivered,32.91
35009,6263,123365,2023-10-07,Delivered,35.12
44246,6344,125186,2023-06-06,Delivered,47.26
11698,7371,129419,2024-04-23,Delivered,38.63
4677,6174,117652,2024-04-25,Delivered,31.84
46932,7037,178621,2023-06-04,Cancelled by customer,46.23
23464,5713,127639,2024-05-21,Delivered,36.29
27048,5439,119852,2024-01-01,Delivered,27.32
53574,5068,118619,2024-03-10,Delivered,18.74
13409,5865,144265,2023-12-11,Delivered,20.32
12207,6407,103857,2023-11-14,Delivered,42.64
25944,6896,133137,2023-12-24,Cancelled by customer,9.5
23262,6841,163116,2023-09-09,Cancelled by customer,43.48
12018,6720,137739,2024-01-28,Delivered,26.22
57257,7383,127249,2023-07-09,Cancelled by customer,20.03
32084,5613,164085,2024-01-24,Delivered,14.47
66029,5522,147812,2023-08-19,Delivered,50.91
9593,5889,131402,2023-07-12,Delivered,13.59
2571,5323,172592,2023-08-16,Delivered,49.01
28456,6071,149828,2024-05-01,Delivered,15.62
15724,5194,133660,2024-05-20,Delivered,11.0
30584,7018,141193,2024-04-07,Delivered,18.64
1676,6537,139310,2024-05-31,Delivered,81.05
42984,6502,105540,2024-04-06,Unassigned,7.97
57981,6468,174912,2023-09-06,Delivered,23.66
7173,7411,142412,2023-08-29,Delivered,15.16
56827,6972,159778,2023-09-22,Delivered,19.75
28889,7460,164756,2024-05-29,Delivered,70.66
43650,6754,103232,2024-05-25,Delivered,32.39
44098,6577,103652,2023-07-15,Cancelled by customer,29.31
2282,5558,117215,2023-11-08,Delivered,49.69
49219,5731,151886,2024-04-24,Delivered,25.38
32242,6639,162599,2023-09-22,Delivered,38.88
35664,6100,134059,2023-10-11,Delivered,25.56
33091,6183,148163,2024-05-16,Delivered,29.91
28318,7033,151324,2023-11-19,Cancelled by customer,32.19
65822,7135,131899,2023-09-29,Delivered,19.82
11817,5027,148888,2024-04-15,Delivered,22.15
42570,6515,134013,2023-09-08,Delivered,23.21
32052,6756,151821,2023-10-07,Delivered,26.06
9529,6068,177318,2024-05-16,Delivered,45.22
67967,6264,126780,2024-02-03,Delivered,28.08
25932,7493,129441,2023-06-29,Delivered,29.49
63207,6207,172138,2023-12-06,Delivered,22.62
63138,6235,157964,2023-11-02,Delivered,47.0
19101,5713,171820,2023-12-04,Unassigned,42.55
30606,7441,150169,2024-04-02,Cancelled by customer,16.15
32858,6570,111102,2023-12-24,Delivered,36.72
50099,5453,127627,2024-02-21,Delivered,18.81
68825,6498,152859,2024-01-24,Delivered,12.81
63981,6758,160520,2024-05-01,Delivered,80.28
17483,6069,131685,2023-08-09,Delivered,96.94
55040,5512,126739,2023-12-09,Delivered,58.82
39816,7313,156010,2023-10-07,Cancelled by customer,24.75
40608,7408,112217,2024-02-26,Delivered,7.95
47777,6303,140681,2024-05-06,Delivered,25.32
34261,7165,158212,2024-01-21,Unassigned,50.58
45131,5905,167612,2024-02-07,Delivered,22.75
3359,5701,107562,2023-07-20,Delivered,25.41
731,6879,125403,2024-05-26,Delivered,45.26
28359,6077,168740,2024-03-23,Delivered,7.73
13379,5682,135325,2023-06-04,Delivered,35.54
18502,6575,114308,2023-08-27,Delivered,13.1
51293,7221,120421,2024-05-14,Delivered,30.97
53429,6013,129630,2023-06-21,Delivered,24.36
22556,5427,173182,2023-06-18,Delivered,19.04
9602,6220,172259,2023-10-02,Cancelled by customer,23.35
46390,7054,143950,2023-06-16,Delivered,33.09
68311,7203,121897,2024-01-27,Delivered,30.66
7549,6891,159992,2024-02-20,Delivered,21.49
67547,5048,173550,2024-04-08,Delivered,29.13
32675,6406,126201,2023-08-20,Delivered,88.3
65124,7236,113480,2023-07-05,Delivered,27.39
62851,6252,100139,2024-02-09,Delivered,16.63
3631,6168,123988,2023-09-03,Delivered,23.31
16915,5380,142482,2023-10-20,Delivered,29.12
62258,6028,108239,2024-03-09,Delivered,35.26
12549,6136,137198,2023-08-04,Cancelled by customer,56.09
46744,6182,174851,2024-01-08,Delivered,9.9
55740,5152,103111,2023-06-12,Delivered,16.29
7294,6687,151378,2023-07-19,Delivered,14.9
36043,5388,117232,2024-05-12,Delivered,50.3
1849,7163,137730,2023-10-07,Cancelled by customer,53.01
48613,7192,128367,2024-04-07,Delivered,21.9
59845,5317,177130,2023-12-06,Delivered,15.32
65830,6066,142814,2023-07-06,Delivered,9.62
14648,6101,155078,2024-03-01,Delivered,19.33
13591,6689,123175,2023-10-13,Unassigned,15.02
1587,7051,150774,2024-04-02,Delivered,15.06
39573,6606,114838,2023-06-19,Delivered,14.47
17758,5424,167222,2024-02-21,Delivered,24.54
56550,5256,163732,2024-03-20,Cancelled by customer,9.27
59286,6139,134391,2024-02-25,Delivered,67.19
30183,7394,150774,2023-09-08,Delivered,46.71
62061,5774,119959,2024-03-04,Delivered,13.35
38432,5572,161638,2023-07-03,Delivered,25.67
16071,6754,174846,2023-07-22,Delivered,39.86
11619,6594,123957,2023-09-08,Delivered,22.25
36576,6058,159658,2023-07-04,Delivered,29.78
32650,6189,132306,2024-02-01,Delivered,47.66
39672,5819,108299,2023-08-28,Delivered,65.8
30823,6088,121000,2024-01-13,Delivered,54.22
37857,6994,179986,2024-01-28,Delivered,55.26
41670,5650,118279,2023-07-26,Delivered,58.73
15760,6375,152920,2024-04-12,Delivered,26.42
36304,7436,123976,2023-07-25,Delivered,23.9
3386,5227,140488,2024-01-14,Delivered,4.0
508,5891,170561,2023-11-11,Delivered,51.39
20882,6266,159762,2024-02-13,Delivered,14.7
33353,5321,146589,2024-01-19,Delivered,8.0
53908,6190,116459,2023-09-06,Delivered,6.5
64705,7041,117639,2023-11-01,Delivered,18.02
4033,6315,179892,2024-03-01,Delivered,31.06
34928,6376,119087,2024-04-08,Delivered,14.26
69179,6311,147377,2024-02-28,Delivered,32.52
34455,6915,131338,2024-05-24,Delivered,32.55
44401,5279,166402,2024-05-04,Delivered,76.22
65664,7213,116495,2023-07-25,Unassigned,19.27
62857,6935,123896,2024-05-26,Delivered,7.22
25634,7237,146652,2023-11-29,Cancelled by customer,30.14
26425,6607,160968,2023-07-08,Delivered,13.71
49622,5110,103625,2024-03-14,Delivered,41.0
49905,6168,114393,2024-05-25,Delivered,39.92
8737,6227,176894,2024-02-27,Delivered,10.25
18874,6722,150463,2023-11-11,Delivered,20.15
41764,5326,108129,2023-10-06,Delivered,30.45
2594,5415,101495,2023-06-09,Delivered,16.55
34309,6912,176022,2023-08-03,Delivered,25.23
35520,5784,166136,2023-11-10,Delivered,21.07
28812,5951,123679,2023-10-27,Delivered,34.15
21867,6209,105359,2024-03-26,Delivered,21.72
2521,6484,122091,2023-12-16,Delivered,33.42
33247,6181,149676,2023-10-20,Cancelled by customer,19.38
58007,5728,105885,2023-10-28,Delivered,22.87
6930,7029,126648,2023-09-02,Delivered,17.31
31136,6673,179479,2023-08-21,Delivered,38.54
46923,7179,111895,2023-12-31,Delivered,19.94
989,6831,104998,2023-10-19,Delivered,14.45
33770,7142,175218,2024-05-30,Cancelled by customer,50.9
58442,6627,149929,2023-10-20,Delivered,27.7
4065,6337,142547,2023-11-17,Delivered,23.0
44826,7174,157803,2024-02-25,Cancelled by customer,13.71
69478,5731,167453,2024-05-12,Delivered,48.14
18649,6244,110444,2024-03-22,Delivered,28.95
11579,5892,116988,2024-03-12,Delivered,19.23
37725,6597,176921,2024-02-19,Delivered,4.6
26274,7227,127987,2023-08-05,Delivered,32.46
30878,6562,175421,2023-11-09,Delivered,62.08
53985,5013,171352,2024-04-06,Delivered,28.32
24138,6035,121464,2023-08-14,Unassigned,18.64
15395,6623,151826,2023-06-26,Delivered,21.47
39726,7071,161715,2024-04-01,Unassigned,76.42
30486,5882,170540,2024-05-15,Delivered,25.97
35933,6120,103297,2024-05-07,Delivered,13.92
27829,6063,167644,2024-05-27,Unassigned,7.14
40366,7096,117543,2023-10-22,Delivered,24.79
44746,6890,106121,2024-02-07,Delivered,18.47
37586,7348,155658,2023-11-17,Delivered,22.09
60488,6121,144754,2023-10-12,Delivered,50.69
14587,5090,124558,2023-07-23,Unassigned,27.76
13693,5656,134041,2024-03-10,Delivered,43.81
12706,6726,147515,2023-09-26,Delivered,16.13
4414,6242,158146,2023-07-10,Delivered,39.21
45432,5813,108564,2024-02-23,Delivered,19.61
6288,5069,155608,2024-05-27,Delivered,15.61
43344,5673,167485,2023-12-11,Delivered,50.35
22360,5119,128439,2023-08-12,Delivered,10.22
18367,5493,159386,2023-10-14,Delivered,56.73
61533,6739,179222,2023-12-19,Cancelled by customer,17.74
4894,5478,126209,2024-03-09,Delivered,22.45
16657,5975,124203,2024-02-13,Delivered,15.52
12647,6273,138978,2023-08-06,Cancelled by customer,45.2
16318,6989,127948,2023-09-10,Cancelled by customer,32.45
38598,6644,171421,2024-03-09,Delivered,24.57
27738,5832,112811,2023-12-09,Cancelled by customer,56.13
11620,6405,148589,2024-03-09,Delivered,38.86
33871,6603,165132,2023-09-23,Delivered,23.38
13555,6678,110421,2023-10-03,Cancelled by customer,14.12
46085,5965,120814,2024-02-29,Delivered,19.91
24227,7324,155580,2023-09-21,Delivered,4.65
61010,6789,120062,2023-08-16,Delivered,21.63
46921,6149,101213,2023-12-21,Delivered,17.35
20155,7010,177449,2023-08-06,Delivered,61.59
47060,5667,176312,2024-02-13,Delivered,24.05
14772,5939,174253,2023-12-04,Delivered,20.79
44901,5552,111448,2023-07-26,Cancelled by customer,12.86
33849,6348,147027,2024-05-04,Cancelled by customer,24.15
16837,7101,107038,2023-09-10,Delivered,42.97
65071,5879,116391,2024-05-25,Delivered,20.28
58892,6049,144440,2023-12-11,Delivered,41.99
69296,7054,179076,2023-07-17,Delivered,19.84
15459,7282,170907,2024-02-18,Delivered,45.41
32146,5336,150386,2024-05-08,Delivered,40.79
50767,5292,128395,2024-01-14,Delivered,68.8
5994,5251,124319,2024-03-07,Delivered,58.42
32220,5971,166435,2023-11-05,Delivered,55.58
69927,7240,157921,2024-01-19,Cancelled by customer,31.08
65694,5231,124217,2023-10-30,Delivered,31.5
33907,6893,108203,2023-12-15,Delivered,42.78
62160,6886,131218,2024-04-27,Delivered,23.97
57960,7430,168287,2023-10-23,Delivered,16.06
56925,7045,115080,2024-03-02,Delivered,33.32
19586,6553,168326,2023-08-05,Delivered,38.76
64890,5032,124734,2024-02-24,Delivered,32.82
48137,6261,153436,2023-06-22,Delivered,35.18
33977,5567,110930,2024-02-28,Delivered,15.15
59448,5917,137863,2024-04-16,Delivered,23.55
30415,5104,174573,2023-08-31,Delivered,26.93
20322,5258,144986,2023-09-02,Delivered,34.73
2114,6690,173386,2024-03-31,Cancelled by customer,79.35
59218,6847,126908,2024-05-06,Delivered,58.23
33808,7360,127872,2024-01-31,Delivered,14.92
24207,6863,171857,2023-12-19,Delivered,23.38
45221,6607,138735,2023-10-27,Delivered,43.15
24496,6141,159307,2023-11-10,Delivered,23.54
4111,6227,132057,2023-08-19,Delivered,14.7
63608,7175,119876,2023-11-24,Delivered,29.56
46104,5508,111769,2024-04-24,Delivered,23.56
18234,5148,159741,2024-04-04,Delivered,17.37
24923,5783,172463,2023-07-27,Delivered,30.86
31616,5309,139389,2024-03-13,Delivered,33.34
53550,5533,126278,2023-08-17,Delivered,23.23
39850,6246,101655,2024-03-20,Unassigned,93.12
33444,6183,146072,2024-05-03,Delivered,64.42
17898,6843,116427,2023-06-23,Delivered,38.25
7279,6851,126600,2023-07-08,Delivered,20.02
48295,6131,116325,2024-05-23,Delivered,24.64
29803,6470,172218,2024-01-14,Delivered,25.34
53150,5280,140077,2023-08-09,Delivered,19.62
29715,7257,135373,2024-04-25,Delivered,31.18
65678,7144,157346,2024-01-10,Delivered,28.28
41318,5670,145148,2023-08-16,Delivered,19.06
60772,5799,121159,2024-04-09,Delivered,9.01
3060,6760,140263,2024-04-29,Delivered,34.59
42963,6490,172423,2023-07-22,Delivered,20.2
9671,5008,162396,2024-05-22,Delivered,39.23
13968,5959,167204,2023-09-03,Delivered,55.35
17956,6490,115050,2024-05-20,Delivered,12.52
32277,6181,105083,2023-06-20,Delivered,34.31
30619,5369,109844,2024-01-03,Delivered,13.93
23353,5217,109038,2024-01-05,Delivered,43.12
3334,6578,150307,2023-08-31,Delivered,27.11
28244,5442,156989,2024-03-30,Delivered,23.53
4319,7005,160904,2023-09-21,Delivered,57.49
45644,7462,163633,2023-07-27,Cancelled by customer,16.67
16030,5137,136077,2023-10-24,Delivered,46.84
34820,5942,130403,2023-10-23,Delivered,19.42
1266,5157,174051,2024-03-13,Delivered,90.74
14233,6280,135549,2023-11-27,Delivered,26.54
2555,7494,158667,2023-11-08,Delivered,8.38
58117,6867,172335,2024-05-01,Delivered,16.28
11090,6255,142654,2023-06-06,Cancelled by customer,26.04
8165,7199,169284,2023-07-20,Delivered,11.47
64861,7259,125683,2023-08-26,Delivered,51.32
27291,7132,151956,2024-05-03,Delivered,42.84
31909,7023,170500,2023-09-19,Delivered,32.04
30745,7138,140535,2024-04-19,Delivered,30.6
24986,6409,165293,2023-09-27,Cancelled by customer,23.11
44834,5907,106405,2023-12-12,Delivered,33.75
30287,6982,165160,2024-05-21,Delivered,10.53
52073,5385,121600,2024-02-18,Delivered,28.4
54212,7475,110786,2024-03-19,Delivered,36.94
5531,6876,171092,2023-06-27,Delivered,31.09
42520,5877,133639,2024-01-02,Delivered,18.13
47428,7238,142066,2024-01-17,Delivered,24.83
51703,6732,145645,2024-01-16,Delivered,11.78
3568,5300,145666,2024-03-08,Delivered,46.67
62989,5937,111709,2023-11-25,Delivered,37.32
10456,6308,169736,2023-07-01,Delivered,21.38
39959,5734,133058,2024-04-19,Delivered,42.0
54838,7254,126501,2024-03-18,Delivered,39.59
7914,5120,150925,2024-02-29,Delivered,32.3
23494,5163,179803,2023-06-21,Delivered,55.6
40306,5105,173771,2023-06-30,Delivered,33.62
18815,6026,172142,2023-11-21,Delivered,70.97
20873,6074,153222,2023-07-22,Unassigned,27.24
53597,7072,104840,2024-04-01,Delivered,35.18
23177,6297,176704,2024-01-13,Delivered,28.31
12813,6894,172070,2023-07-22,Delivered,54.44
38446,5864,102435,2023-11-10,Delivered,34.81
23069,6948,114217,2023-10-30,Delivered,22.26
31115,5205,112839,2024-04-13,Delivered,18.13
53612,7009,150883,2024-03-28,Delivered,32.76
51400,5301,113833,2023-12-01,Delivered,17.6
22887,5918,169585,2023-09-15,Delivered,32.84
43731,5324,153003,2023-08-23,Delivered,26.16
35516,5349,175164,2023-07-01,Delivered,55.72
62116,6963,124208,2024-04-27,Delivered,32.94
15357,6286,179105,2023-06-21,Delivered,52.65
8498,6154,127757,2023-11-14,Delivered,58.1
52630,7431,100284,2024-03-31,Cancelled by customer,12.85
59625,5768,129134,2024-04-04,Delivered,30.18
21936,5225,124137,2023-07-25,Unassigned,51.26
39314,5326,146970,2023-09-26,Delivered,37.13
31273,6342,126832,2023-12-04,Delivered,28.83
3046,5399,143467,2024-05-09,Delivered,17.82
31175,7168,142642,2023-09-02,Delivered,22.49
48822,6605,132566,2023-11-02,Delivered,22.79
4654,5547,113774,2023-08-04,Delivered,35.6
61656,5546,148908,2023-10-31,Cancelled by customer,40.21
67866,6537,118874,2024-03-17,Delivered,26.14
55818,7196,173526,2023-06-18,Delivered,12.67
32287,6606,174502,2023-08-09,Delivered,23.09
48756,6254,135920,2024-01-03,Delivered,17.27
35964,5727,165750,2023-11-28,Delivered,20.05
67979,6406,169197,2023-12-25,Delivered,11.56
58312,5290,179031,2024-01-02,Delivered,27.18
68601,7234,135808,2023-08-11,Delivered,18.64
52685,6401,113071,2024-05-31,Cancelled by customer,42.06
4478,5369,126961,2023-11-29,Delivered,44.66
62143,5781,107085,2023-12-21,Delivered,15.89
56924,6601,174936,2024-04-29,Unassigned,38.72
67034,5092,134820,2023-10-02,Delivered,9.8
22603,5275,111058,2023-07-02,Delivered,13.97
50169,5857,131293,2023-08-12,Delivered,20.79
58936,6896,111945,2023-08-19,Cancelled by customer,18.8
41903,6192,103801,2023-10-04,Delivered,14.63
40854,6055,169040,2023-07-23,Delivered,39.36
22346,5476,147390,2024-02-04,Delivered,51.4
59040,6385,105634,2024-05-20,Delivered,41.82
8311,6176,162340,2024-05-13,Delivered,14.54
24764,5267,149348,2023-09-03,Delivered,42.32
68384,5658,130281,2023-07-28,Delivered,20.22
8381,6958,114046,2024-02-12,Delivered,27.0
8480,6891,143922,2023-11-07,Delivered,25.63
37916,5915,151501,2023-12-21,Unassigned,15.18
23559,5605,116036,2024-05-16,Delivered,55.93
19716,6193,108345,2023-06-18,Cancelled by customer,33.66
2324,7001,154591,2023-12-30,Delivered,10.21
69483,6943,103257,2024-05-20,Unassigned,34.21
15351,5176,120740,2024-01-05,Delivered,73.26
8359,6361,127042,2023-11-25,Delivered,37.29
32668,5041,128457,2023-06-19,Delivered,16.55
9727,6102,109873,2023-08-16,Delivered,53.21
63917,5235,156922,2023-07-08,Delivered,33.56
8601,6037,130692,2023-12-04,Delivered,21.14
65906,7486,112929,2024-03-15,Delivered,40.06
35569,5710,109260,2023-10-11,Unassigned,17.5
13741,6683,104997,2023-06-13,Cancelled by customer,28.07
37061,6144,102481,2023-08-28,Delivered,37.4
53157,7228,163750,2023-08-17,Delivered,22.03
62236,6130,114196,2024-04-15,Delivered,22.27
45719,6807,112111,2023-08-29,Delivered,17.25
55651,6256,138923,2023-11-30,Unassigned,32.25
33852,7496,161614,2023-08-19,Unassigned,10.11
42553,6279,136548,2023-09-14,Delivered,14.81
69309,6620,137680,2024-04-12,Delivered,31.36
48428,7328,124022,2023-07-26,Delivered,14.07
67813,6968,165060,2023-07-25,Delivered,41.22
24591,6931,145075,2023-06-05,Cancelled by customer,7.77
36381,5282,123749,2024-03-24,Delivered,9.04
8679,7278,142916,2023-09-15,Delivered,26.07
17275,7017,159491,2024-01-03,Cancelled by customer,59.1
34686,6803,107431,2023-08-24,Delivered,41.14
49114,6707,132616,2023-11-02,Delivered,15.81
48108,6024,145895,2023-10-11,Delivered,68.08
50697,5384,113789,2024-02-10,Delivered,22.65
40683,5804,111544,2024-05-30,Delivered,49.29
56764,6812,129334,2024-04-21,Delivered,10.11
7189,6544,166510,2024-01-28,Delivered,32.35
18958,5292,173231,2023-11-08,Cancelled by customer,20.57
36912,7000,118377,2023-08-23,Delivered,7.96
46024,6264,146973,2024-05-28,Delivered,5.85
4253,6463,124943,2024-03-23,Delivered,10.39
21529,7384,136742,2024-02-03,Cancelled by customer,43.59
62390,5760,152670,2023-12-01,Cancelled by customer,71.67
39838,5941,137781,2024-01-13,Unassigned,19.93
21658,5990,100949,2024-04-17,Unassigned,19.31
38794,6781,160218,2023-06-07,Delivered,55.52
7248,6770,133220,2023-07-16,Delivered,20.61
33470,5752,137749,2024-04-12,Delivered,27.55
33550,5895,129031,2024-01-16,Delivered,13.31
68697,5052,123347,2024-05-03,Delivered,18.3
28327,5587,158032,2023-10-17,Delivered,22.06
35649,6181,109496,2023-11-18,Delivered,32.71
40115,7074,163817,2023-08-18,Delivered,49.9
56343,6929,158818,2023-10-02,Delivered,15.01
25215,6551,103975,2023-09-23,Delivered,32.19
29721,6387,116027,2024-04-07,Delivered,21.5
4368,7017,135402,2024-02-04,Delivered,40.02
63805,7103,178233,2024-02-06,Delivered,49.18
67462,5482,150641,2023-08-06,Cancelled by customer,83.02
14474,5399,158748,2023-10-21,Delivered,26.15
55289,5087,136078,2023-06-24,Unassigned,47.85
20620,6507,118876,2023-12-03,Delivered,51.68
57805,5721,116679,2023-11-21,Delivered,16.25
42931,5365,123976,2024-04-01,Delivered,52.9
59408,5206,173837,2023-08-15,Cancelled by customer,25.44
23241,6779,172164,2024-03-05,Delivered,25.07
60721,7326,176554,2024-02-04,Delivered,19.51
60067,5525,170097,2023-12-18,Delivered,63.66
