order_id,courier_id,customer_id,order_date,status,order_value
47115,5902,140349,2024-05-16,Delivered,30.13
54943,6158,126834,2023-11-01,Cancelled by customer,24.48
52350,5632,100293,2024-01-30,Unassigned,32.96
31359,5856,154714,2024-05-27,Delivered,52.62
20355,7234,153871,2024-04-25,Delivered,26.7
55598,5827,165682,2024-02-13,Delivered,31.08
36715,6822,126346,2023-09-27,Delivered,30.31
20287,7394,167189,2024-04-06,Delivered,26.6
41637,5080,120987,2024-05-27,Delivered,23.76
1612,6975,131991,2023-10-09,Delivered,21.66
19884,6423,144055,2023-06-06,Delivered,16.43
26496,5819,105848,2023-07-11,Delivered,56.58
67814,6401,132526,2024-03-18,Delivered,21.7
47850,5905,119010,2024-04-07,Unassigned,62.14
35225,7231,176460,2023-06-06,Delivered,106.37
4928,5390,178287,2023-08-10,Delivered,26.02
5850,6608,104066,2023-09-17,Delivered,33.89
32578,5570,153046,2024-05-30,Delivered,33.47
61347,5796,151707,2024-02-07,Delivered,31.76
49741,6772,114298,2024-04-16,Delivered,48.15
6174,6041,155455,2023-07-08,Delivered,27.15
16689,7180,171659,2024-03-30,Delivered,31.38
65487,5387,160323,2023-12-08,Delivered,24.79
58416,5619,173601,2024-05-19,Delivered,15.28
38496,5838,165200,2023-08-10,Delivered,35.35
39586,5521,126385,2024-03-01,Delivered,69.52
8276,5733,127004,2024-01-28,Delivered,19.33
43962,6592,110558,2023-08-04,Delivered,35.19
47829,6413,130547,2023-10-16,Delivered,41.32
27161,5839,106402,2024-02-16,Delivered,16.28
23868,6029,130321,2023-09-16,Delivered,39.19
41023,6469,109243,2024-03-11,Delivered,25.05
9815,7481,134608,2024-05-08,Delivered,17.13
7110,5088,132862,2023-09-28,Delivered,34.46
45727,6778,163656,2024-02-22,Delivered,45.35
52339,5005,155228,2023-12-12,Delivered,9.31
41001,5439,162807,2024-02-15,Unassigned,36.42
43290,6301,168502,2024-01-05,Delivered,47.06
53692,6990,174271,2024-03-17,Delivered,13.63
44873,7337,111072,2023-09-01,Delivered,12.16
6542,6546,163906,2023-06-09,Delivered,50.92
66946,6455,112710,2023-12-12,Delivered,18.03
23811,5537,113431,2023-10-23,Delivered,41.47
66281,6301,175291,2023-12-07,Delivered,7.73
33173,7132,152336,2023-11-22,Unassigned,24.51
12348,7247,105016,2023-07-05,Delivered,36.63
31608,6107,119534,2023-11-17,Delivered,13.49
48937,5371,119561,2023-12-16,Delivered,18.85
33706,5227,141707,2023-08-29,Delivered,47.19
37849,5515,148612,2023-11-20,Delivered,30.23
55833,6902,131247,2024-05-13,Cancelled by customer,33.61
35551,6938,154369,2023-07-29,Delivered,52.46
2947,7417,177034,2024-02-03,Delivered,23.58
18716,6709,133776,2024-01-09,Delivered,45.54
22595,7018,107903,2024-04-21,Delivered,22.74
69989,5739,117543,2023-09-24,Delivered,35.28
62977,6968,105829,2024-01-11,Delivered,14.75
68778,7411,118276,2023-08-26,Delivered,31.06
55836,5692,114421,2024-05-12,Delivered,30.99
63695,5554,147911,2023-09-25,Delivered,21.13
38062,5860,132766,2023-07-07,Delivered,28.11
19300,5299,139633,2023-07-04,Delivered,23.97
21241,5276,176880,2023-09-10,Delivered,33.35
68698,6144,134390,2024-04-08,Delivered,13.17
681,5810,163511,2024-01-03,Delivered,16.5
37835,6422,112843,2023-09-12,Delivered,16.02
9266,5447,138591,2024-02-19,Delivered,14.48
60613,6581,116984,2023-09-11,Delivered,34.05
60996,5698,100109,2023-12-05,Delivered,27.86
23637,5593,130231,2023-10-17,Delivered,39.19
16406,5480,143193,2024-02-19,Delivered,32.96
49993,5783,164360,2024-03-27,Delivered,18.48
35621,6623,109204,2023-08-12,Delivered,7.78
19975,5863,142875,2023-08-30,Delivered,18.59
12275,5182,108975,2023-11-03,Delivered,36.94
10578,5388,166273,2023-11-14,Unassigned,51.47
60915,5439,111359,2023-06-21,Delivered,49.77
59620,7274,141481,2023-10-13,Delivered,39.52
26901,7085,162111,2023-06-24,Delivered,27.84
21056,6441,103952,2023-07-21,Delivered,23.75
66915,5269,123407,2024-03-10,Cancelled by customer,53.93
23201,7423,123842,2023-09-23,Delivered,55.83
9452,5159,102068,2023-08-25,Cancelled by customer,23.32
19774,7450,117296,2024-04-13,Delivered,6.53
44727,5251,115292,2023-11-15,Delivered,30.1
8116,6809,100321,2023-09-23,Cancelled by customer,69.57
49191,6569,172949,2024-01-08,Delivered,76.8
42185,6371,108099,2023-06-11,Delivered,28.76
18419,6626,131835,2023-10-22,Unassigned,17.02
7543,5833,151634,2024-03-19,Delivered,55.61
7533,5201,125992,2023-08-16,Delivered,46.0
69549,6127,167655,2024-01-10,Delivered,25.22
50166,6015,141421,2023-10-15,Delivered,25.66
36621,6857,153527,2023-11-24,Delivered,16.0
18203,7135,130416,2024-05-25,Delivered,56.84
52708,6443,172783,2024-01-19,Delivered,40.4
31125,5788,102744,2024-01-01,Cancelled by customer,64.19
69277,7108,117761,2023-10-24,Delivered,34.53
17035,6638,149969,2024-03-15,Delivered,27.71
49139,6006,113612,2024-05-21,Delivered,23.65
50848,6990,117709,2024-01-17,Delivered,14.77
60044,5998,159382,2023-10-16,Delivered,53.51
16301,5392,124409,2024-02-05,Unassigned,20.86
57413,7001,178178,2024-04-12,Delivered,40.4
934,6708,112574,2023-11-24,Delivered,17.22
54116,5856,136132,2023-08-22,Delivered,26.06
31800,5363,150100,2024-03-01,Delivered,38.93
19134,6812,148086,2023-12-04,Delivered,18.96
53335,7044,158176,2023-11-08,Delivered,39.3
17960,5476,174490,2024-03-09,Delivered,29.04
46735,5823,179532,2023-10-02,Cancelled by customer,33.44
54635,5184,124714,2023-09-02,Delivered,34.38
3815,6704,117738,2024-02-06,Cancelled by customer,21.76
13696,5787,101193,2023-11-05,Delivered,35.21
8756,5380,169334,2024-04-23,Cancelled by customer,29.47
62080,5659,101462,2023-09-18,Delivered,22.02
19013,7134,118873,2023-08-25,Cancelled by customer,25.04
17384,5887,158403,2024-05-17,Cancelled by customer,37.53
83,6029,173020,2024-02-20,Delivered,34.3
64778,6692,162077,2023-09-23,Delivered,48.41
32918,6151,163704,2024-03-02,Delivered,59.8
29001,5002,100514,2024-04-14,Delivered,70.53
12280,6755,164911,2023-12-15,Delivered,33.89
323,5851,123312,2024-01-04,Delivered,62.97
21288,7109,164042,2023-11-16,Delivered,13.29
40910,5708,114286,2023-10-07,Delivered,28.24
59515,6766,116652,2023-08-13,Delivered,21.05
56345,6670,106465,2024-02-19,Delivered,36.44
801,5439,102155,2023-12-25,Delivered,39.28
54192,6707,100830,2023-06-05,Delivered,36.61
60878,7322,167198,2023-10-18,Delivered,36.93
35274,6399,152140,2023-08-20,Delivered,27.27
22890,6019,122138,2023-06-20,Delivered,39.41
65413,5848,147881,2023-10-17,Unassigned,29.14
49056,6121,126384,2024-02-04,Delivered,25.38
8208,6623,116619,2023-07-13,Delivered,19.95
49399,6312,178556,2023-08-31,Delivered,55.36
30931,5451,108041,2024-02-18,Cancelled by customer,30.4
17555,5497,143567,2023-09-04,Unassigned,23.87
46220,6884,157672,2023-11-30,Delivered,13.86
30662,5776,133294,2023-08-06,Delivered,27.62
45930,7169,133947,2023-11-01,Delivered,4.0
47321,5688,161784,2023-10-30,Delivered,28.36
46304,5530,109994,2023-10-01,Delivered,28.11
43428,6478,137215,2024-03-09,Unassigned,20.79
20718,5155,161369,2024-01-09,Delivered,13.7
3698,6631,105824,2023-08-30,Unassigned,21.82
2887,6406,164237,2023-10-24,Cancelled by customer,22.1
38637,6068,130714,2023-11-13,Delivered,21.62
31678,5841,116237,2024-02-13,Delivered,16.04
34366,6860,147650,2024-02-07,Delivered,13.98
58367,7279,115245,2023-08-21,Delivered,37.2
46310,5049,123416,2023-06-21,Delivered,26.18
26608,6083,112432,2024-04-27,Delivered,20.94
49985,5293,129612,2023-07-24,Delivered,30.23
14536,5974,115977,2023-10-04,Delivered,39.29
11477,6391,145412,2023-06-09,Delivered,6.83
31341,7134,104635,2023-08-08,Delivered,25.45
43351,6730,162434,2023-06-28,Delivered,31.75
13565,6563,143741,2024-03-13,Delivered,43.71
33499,5786,123858,2024-02-06,Delivered,32.92
61411,6408,111517,2023-12-04,Cancelled by customer,36.8
3559,7443,126883,2023-12-13,Delivered,30.01
44552,6328,136063,2024-01-13,Delivered,55.28
27560,7194,161745,2023-11-19,Delivered,22.37
23421,7115,167871,2023-10-28,Delivered,20.56
56671,7154,113096,2024-04-12,Delivered,29.47
28231,5954,126516,2024-03-08,Unassigned,29.4
63135,5293,172433,2024-02-05,Delivered,46.9
5359,5052,133727,2023-09-10,Delivered,17.52
2268,5066,136988,2024-02-06,Delivered,41.11
37766,5101,126716,2024-01-05,Delivered,21.11
15768,6942,143230,2023-06-22,Delivered,33.48
39904,5111,100045,2024-02-09,Delivered,55.89
24719,5211,121755,2023-08-04,Delivered,14.32
21143,7275,126091,2023-07-01,Delivered,22.44
66853,6213,173267,2024-03-02,Delivered,24.22
55514,5196,151891,2024-04-25,Delivered,24.91
25399,5227,106640,2024-02-27,Delivered,74.93
4852,7144,114297,2023-10-04,Cancelled by customer,20.21
29845,6546,164801,2023-12-17,Delivered,32.61
55008,5138,159226,2023-12-13,Delivered,36.99
10321,7339,169561,2024-04-30,Cancelled by customer,34.46
29872,6123,108328,2023-10-30,Delivered,32.74
35485,6911,161225,2024-04-14,Cancelled by customer,18.76
2316,5233,147786,2023-06-25,Cancelled by customer,45.36
3213,6606,127064,2024-04-05,Delivered,34.9
55189,5685,122210,2024-05-06,Delivered,33.46
29659,7362,103606,2023-12-20,Delivered,39.54
30054,5376,107277,2023-11-12,Cancelled by customer,19.34
16116,7446,130971,2023-08-16,Cancelled by customer,19.04
2938,5239,106735,2024-01-18,Cancelled by customer,23.8
14631,6281,146153,2023-07-19,Delivered,18.44
29909,5875,153097,2023-07-16,Cancelled by customer,30.35
3818,5971,169043,2023-08-06,Cancelled by customer,34.59
12464,6542,124037,2024-05-19,Delivered,37.88
12586,7223,103540,2023-06-25,Delivered,10.1
16605,6938,107038,2023-09-07,Delivered,25.62
23309,5696,179857,2023-12-08,Delivered,27.73
65407,7335,144332,2024-02-17,Delivered,4.54
9242,6954,122610,2023-08-12,Delivered,36.41
58870,6094,120850,2023-12-14,Delivered,27.89
1133,6392,124661,2023-07-03,Delivered,27.7
50933,5161,164758,2023-07-29,Delivered,23.07
24332,6607,108197,2024-04-27,Delivered,33.14
47731,5373,166839,2024-02-06,Delivered,26.35
16485,7289,145935,2024-01-20,Delivered,19.41
54104,6916,169712,2023-10-04,Delivered,28.0
25973,5126,132851,2023-12-13,Delivered,33.66
57241,7103,106988,2023-09-01,Delivered,28.18
16664,7378,165382,2024-04-23,Cancelled by customer,54.62
62622,6583,150480,2024-01-31,Delivered,25.13
36610,6180,137553,2024-02-22,Delivered,38.34
43312,5585,159656,2023-11-18,Unassigned,9.09
43490,5850,139110,2024-02-05,Delivered,55.45
10702,5135,135187,2024-04-10,Delivered,34.66
14187,7435,162661,2023-06-06,Delivered,46.9
56517,5964,134389,2024-01-14,Delivered,40.21
829,7037,139135,2023-08-15,Delivered,28.51
40800,5097,162169,2024-04-29,Unassigned,20.98
17843,7177,139665,2024-01-14,Delivered,37.88
368,5237,136906,2023-10-10,Delivered,21.54
52026,7463,126490,2024-04-28,Delivered,37.07
28399,5622,100761,2023-08-18,Delivered,48.63
20273,7217,168536,2023-09-23,Delivered,19.41
19070,6928,123493,2023-09-02,Cancelled by customer,19.48
7306,6880,104726,2024-02-05,Delivered,7.12
64029,5946,147503,2023-06-09,Delivered,11.57
9921,6252,178080,2023-07-29,Delivered,38.08
37756,6093,176364,2023-09-02,Delivered,32.23
46018,6152,108362,2024-02-26,Unassigned,47.59
61631,5712,135710,2023-10-09,Delivered,43.23
34170,6238,178206,2024-03-30,Delivered,42.93
23595,5587,164252,2023-10-21,Delivered,19.86
42844,5627,126364,2023-07-30,Delivered,20.59
29016,5227,171867,2024-01-06,Delivered,28.94
20219,5243,118779,2023-08-31,Delivered,12.43
47871,6477,104856,2024-01-07,Delivered,10.77
53969,6359,166638,2023-08-03,Delivered,32.47
33475,6789,168191,2023-12-18,Delivered,15.65
23626,5692,137782,2023-12-02,Delivered,61.95
36121,5692,162640,2024-01-17,Delivered,36.96
23152,5796,122530,2023-12-17,Cancelled by customer,15.99
38852,5506,176691,2023-12-04,Delivered,14.49
15765,6403,148601,2024-03-23,Delivered,4.25
64136,6936,159399,2024-01-25,Delivered,30.59
60707,6431,119981,2023-12-11,Delivered,8.76
60699,5910,124744,2023-06-04,Cancelled by customer,9.78
30788,6242,154176,2024-02-29,Delivered,26.46
27634,7309,162228,2024-01-05,Delivered,16.01
13352,6880,174501,2024-03-11,Delivered,43.34
24450,5132,136980,2023-12-18,Cancelled by customer,27.41
68119,6479,159494,2024-03-27,Delivered,20.41
63564,5029,108632,2023-06-25,Delivered,7.77
40765,7317,171302,2024-05-02,Cancelled by customer,23.51
32895,5724,117364,2023-08-02,Delivered,15.98
35831,6149,104765,2024-04-25,Unassigned,5.67
68055,6693,141232,2023-08-26,Cancelled by customer,15.56
1080,6039,121676,2023-06-18,Delivered,22.22
46955,6702,128561,2023-09-21,Delivered,54.85
64599,5686,154646,2023-11-10,Cancelled by customer,42.15
64290,7314,103406,2023-08-05,Delivered,16.86
12183,7088,167749,2023-09-16,Delivered,22.31
17801,5935,126687,2024-02-24,Delivered,7.66
53480,7279,167135,2024-01-14,Delivered,21.58
60041,7278,108110,2024-01-30,Delivered,23.02
47643,5433,103872,2023-07-29,Delivered,6.8
51425,6158,141954,2024-01-29,Delivered,36.81
63820,6216,176747,2023-10-24,Delivered,28.74
55039,7210,131487,2023-09-24,Delivered,11.08
54823,6953,108504,2023-12-29,Delivered,26.21
30377,5501,133860,2023-09-20,Delivered,8.28
66838,6038,113154,2024-03-02,Delivered,18.17
59558,7486,148570,2023-07-11,Delivered,27.93
22858,6623,112693,2024-05-30,Delivered,22.07
34059,7083,130588,2023-11-06,Delivered,38.07
23840,7036,176796,2023-09-14,Unassigned,20.2
59949,6796,101678,2023-06-15,Delivered,5.16
65656,6712,174336,2024-04-13,Unassigned,18.71
65595,5948,140780,2023-11-04,Delivered,23.56
21138,5367,119563,2024-03-03,Delivered,13.66
11421,6782,121377,2023-08-02,Delivered,8.37
69924,7422,103265,2024-04-14,Delivered,23.67
11664,5104,130909,2024-05-25,Cancelled by customer,36.53
17953,7166,178054,2024-03-18,Delivered,21.38
49243,5412,123934,2023-10-02,Unassigned,10.06
38943,6811,145492,2024-05-23,Delivered,23.04
5299,5478,167691,2024-04-19,Delivered,28.41
25458,6276,102600,2024-05-17,Delivered,15.21
12423,5127,164370,2023-10-05,Delivered,47.5
15639,5452,161164,2023-09-04,Delivered,29.5
24674,6032,121212,2024-02-05,Cancelled by customer,10.07
3029,5760,114156,2023-09-02,Delivered,23.9
5503,5126,127981,2024-01-23,Delivered,13.87
27813,5632,169717,2023-06-09,Cancelled by customer,18.01
52813,7402,170226,2023-10-28,Delivered,32.33
18391,6935,173783,2023-11-23,Cancelled by customer,58.68
37646,6519,120084,2024-02-26,Delivered,26.16
37150,7423,143272,2023-09-09,Delivered,31.87
54280,7190,139662,2023-07-20,Delivered,9.16
28022,7458,133840,2024-03-11,Delivered,74.11
17248,6384,168749,2024-02-05,Unassigned,23.74
48810,6963,110582,2024-03-06,Delivered,64.56
36512,5940,159909,2023-07-17,Delivered,20.78
41046,5557,155391,2024-03-29,Delivered,11.56
34538,5559,135410,2024-04-14,Delivered,44.61
42278,6836,136573,2023-07-08,Delivered,14.93
63921,6204,149274,2023-06-19,Delivered,43.01
19521,6432,124235,2023-08-13,Delivered,14.55
57809,5291,165621,2023-08-07,Delivered,39.75
31491,6486,146109,2023-06-28,Delivered,30.91
20749,7382,120478,2023-06-03,Delivered,27.56
17682,5348,109576,2024-02-14,Delivered,55.35
13651,5286,144681,2023-11-29,Delivered,37.02
2434,5493,113493,2024-01-22,Delivered,19.96
68064,6083,142976,2023-10-06,Delivered,59.03
50429,5905,159589,2023-08-20,Cancelled by customer,19.79
35164,5061,134560,2024-01-11,Delivered,18.79
28973,6455,145700,2024-01-24,Delivered,42.38
6858,6923,149924,2023-08-21,Delivered,26.65
59888,7386,139352,2024-05-17,Delivered,29.33
36822,7137,121166,2023-10-18,Delivered,21.66
31765,6742,174766,2023-12-29,Unassigned,37.86
22335,5068,154009,2023-08-19,Delivered,25.95
49922,6255,109289,2023-08-24,Delivered,29.88
48584,6619,169949,2024-02-25,Delivered,26.42
63002,5936,137190,2023-09-11,Unassigned,59.04
54392,6779,150834,2024-01-30,Delivered,18.35
21022,6894,173056,2024-03-10,Delivered,27.94
62554,5038,158802,2024-06-01,Delivered,27.51
32560,7359,167181,2023-11-25,Delivered,12.08
11946,5486,172365,2024-04-10,Delivered,43.17
3169,5413,159835,2023-06-30,Delivered,17.75
49761,6341,121094,2024-05-16,Delivered,48.14
66394,6455,159049,2023-09-26,Delivered,27.42
13358,7195,118039,2024-04-23,Delivered,58.33
3841,5590,149335,2024-03-21,Delivered,18.71
2123,7153,158503,2023-12-15,Unassigned,32.58
27869,5968,100697,2024-01-27,Cancelled by customer,19.44
58106,7036,137268,2023-08-10,Cancelled by customer,21.16
60914,7278,149008,2024-03-20,Delivered,16.1
55408,5149,101135,2023-07-18,Delivered,55.38
35919,6960,130125,2023-07-31,Delivered,18.53
25498,5292,176901,2024-02-14,Cancelled by customer,28.72
25804,5992,111094,2024-02-03,Delivered,28.23
46074,6394,120138,2023-09-21,Delivered,14.76
51644,6159,104217,2024-02-23,Delivered,57.23
21346,5371,167175,2023-12-03,Delivered,25.81
8135,7285,179341,2023-07-14,Delivered,48.45
9099,7036,122492,2024-04-11,Delivered,50.68
28243,5710,116290,2023-07-17,Unassigned,30.56
56131,7293,174425,2023-07-10,Delivered,36.04
35941,7215,163067,2023-08-05,Delivered,65.4
11165,6268,113202,2023-09-10,Unassigned,17.51
46959,7427,119814,2024-04-09,Delivered,10.18
208,7141,148821,2024-02-02,Delivered,24.01
21600,6911,131756,2023-11-22,Delivered,46.05
9968,7117,179473,2024-03-01,Unassigned,31.16
43676,6718,175485,2023-11-06,Delivered,23.99
23552,6103,164058,2023-06-11,Delivered,36.78
10296,5007,163091,2024-01-29,Cancelled by customer,45.52
26856,5750,165287,2023-12-29,Unassigned,17.83
49370,6659,174424,2024-02-10,Delivered,37.59
66337,5433,124913,2024-03-02,Delivered,31.08
29021,5504,155630,2023-08-26,Delivered,28.36
38921,6349,100843,2023-06-19,Delivered,38.08
54676,6917,132984,2023-10-29,Delivered,4.64
38681,5892,133721,2024-04-15,Delivered,22.33
1279,6186,108319,2023-09-30,Cancelled by customer,31.81
2394,6799,112296,2023-11-18,Delivered,24.56
28836,5480,141021,2023-12-09,Delivered,26.21
11097,5354,102574,2023-12-03,Delivered,14.66
56369,6690,106485,2024-05-06,Cancelled by customer,69.19
4073,6848,100006,2024-01-03,Delivered,23.38
37688,7185,126234,2023-10-28,Delivered,32.9
4838,6319,144026,2024-05-15,Delivered,36.88
41295,7425,164960,2023-12-07,Delivered,20.41
24500,5527,167530,2023-10-15,Delivered,23.49
23912,7300,145706,2023-08-11,Cancelled by customer,20.76
62105,7100,138496,2024-03-31,Delivered,21.53
46483,5052,174353,2024-04-03,Delivered,43.77
44180,5126,127417,2023-06-29,Delivered,63.85
16627,6352,141946,2023-09-13,Delivered,44.31
44951,5268,121587,2023-07-03,Delivered,48.06
55414,7166,153200,2023-09-14,Delivered,54.86
10713,6025,137281,2023-06-27,Delivered,18.03
57286,6349,118479,2024-01-14,Delivered,18.46
58670,5993,134335,2023-09-17,Delivered,36.53
10248,7305,127321,2024-04-28,Unassigned,26.88
3183,6788,114794,2024-01-30,Delivered,25.58
12208,6942,154319,2023-09-10,Delivered,36.53
20371,5562,172028,2023-09-05,Delivered,23.12
2059,5135,118017,2024-05-26,Delivered,37.62
44163,5678,101420,2023-11-16,Cancelled by customer,38.82
22541,5980,129725,2023-07-25,Unassigned,54.65
29161,5096,114863,2023-08-29,Delivered,10.68
22478,7317,101818,2024-01-09,Cancelled by customer,16.1
60951,7048,103980,2023-11-24,Delivered,25.23
5400,6111,135089,2024-01-16,Delivered,37.53
63723,6357,112309,2023-12-13,Delivered,28.1
56454,5278,130052,2023-06-27,Delivered,40.85
6029,5109,170188,2024-01-16,Delivered,31.65
3655,5147,161950,2024-05-07,Delivered,29.7
45711,5220,125756,2023-09-25,Delivered,18.07
15626,5988,158560,2023-10-30,Delivered,52.74
40459,6832,165194,2024-01-08,Delivered,9.48
13856,6468,132842,2023-08-26,Delivered,12.6
51621,5922,105080,2024-05-23,Delivered,34.98
35837,5834,155982,2024-05-10,Delivered,10.74
46139,5303,159934,2023-11-16,Delivered,28.52
57,5658,178917,2024-01-15,Delivered,26.46
67212,7338,102352,2024-03-09,Delivered,27.06
59001,7195,136236,2023-10-16,Unassigned,31.41
2373,5398,177555,2024-02-01,Delivered,20.88
51241,6419,104682,2024-03-24,Delivered,29.12
16636,7156,143512,2023-11-07,Delivered,28.71
33616,6362,168287,2023-11-28,Delivered,7.4
12289,5720,108934,2024-02-24,Unassigned,23.7
22161,5263,159600,2023-06-14,Delivered,7.66
13146,7011,118237,2023-08-25,Delivered,29.13
61839,7232,169296,2024-04-19,Unassigned,26.2
54749,6646,121217,2023-06-13,Delivered,7.83
22224,5416,127024,2023-09-25,Delivered,28.56
32783,6569,107028,2024-05-23,Delivered,6.1
64930,6625,116161,2024-03-12,Delivered,15.52
26969,6208,145919,2024-01-27,Delivered,30.44
8420,6217,123643,2024-01-15,Delivered,16.97
18180,5461,164585,2023-09-27,Delivered,34.37
26194,7221,122022,2023-07-11,Cancelled by customer,13.32
6920,6779,149323,2024-01-14,Delivered,41.29
9287,5989,177354,2024-04-28,Delivered,45.44
61837,7437,173640,2023-10-20,Cancelled by customer,36.85
1452,5874,157071,2023-11-27,Delivered,53.8
41208,5294,103477,2023-09-06,Delivered,47.84
41146,6220,152223,2023-08-20,Cancelled by customer,47.13
22839,7171,128673,2023-11-16,Delivered,13.5
5157,5214,126317,2024-05-24,Delivered,89.43
18684,6207,122084,2023-08-13,Delivered,24.72
58316,5599,100960,2023-11-30,Delivered,10.14
53095,6244,164355,2024-04-15,Unassigned,39.9
29104,5901,154542,2024-03-19,Delivered,11.95
3676,7338,160128,2023-06-21,Delivered,29.36
5901,7012,113620,2023-06-14,Delivered,14.55
25476,7288,141577,2023-07-30,Delivered,29.21
45115,5633,113418,2023-12-08,Unassigned,22.17
44006,5798,149808,2023-08-13,Delivered,12.47
14113,5613,164739,2024-02-29,Delivered,42.35
18559,5849,132711,2024-04-29,Delivered,32.13
52138,5281,103937,2024-04-05,Delivered,27.94
63524,5498,119097,2024-05-26,Delivered,31.54
27630,6393,178606,2024-03-09,Delivered,23.23
35197,5488,178017,2023-09-18,Delivered,27.92
55935,5807,139446,2023-09-06,Unassigned,26.77
6964,6266,107033,2023-09-05,Delivered,41.09
48819,6194,118479,2023-09-20,Cancelled by customer,24.38
69152,6503,122099,2023-06-30,Delivered,14.4
37944,6761,154283,2023-10-25,Delivered,48.73
6402,5964,135955,2024-05-15,Delivered,28.78
62646,6958,125904,2024-05-09,Delivered,29.54
10641,5177,139998,2023-09-13,Delivered,44.89
7777,6034,132810,2024-04-26,Delivered,28.1
12992,7123,174960,2024-05-13,Delivered,36.04
43545,5305,109562,2024-03-16,Delivered,16.63
66971,7096,168387,2023-11-16,Delivered,41.15
43315,5153,129998,2024-05-09,Unassigned,22.11
30722,6357,138339,2024-05-07,Delivered,27.56
13769,6322,117801,2024-03-04,Delivered,85.43
64964,5955,133899,2023-12-08,Delivered,9.95
25495,5843,103846,2023-09-07,Delivered,35.19
45655,7490,102458,2023-08-15,Delivered,28.24
1129,7091,139215,2024-03-01,Delivered,19.15
39142,7170,166742,2023-08-30,Cancelled by customer,34.18
19293,5535,138886,2023-10-04,Delivered,24.12
31486,5333,140761,2023-10-07,Delivered,16.37
12338,6480,138458,2023-11-16,Cancelled by customer,48.84
6323,5630,105849,2024-01-21,Cancelled by customer,13.42
34174,6887,166710,2024-02-16,Delivered,13.38
53721,7119,123724,2024-01-28,Delivered,12.73
58817,6198,169950,2024-03-26,Delivered,8.64
10917,5833,107359,2024-04-21,Cancelled by customer,32.7
23208,5638,177848,2024-03-15,Cancelled by customer,22.9
25489,7002,137040,2024-02-16,Cancelled by customer,38.07
57610,6494,151113,2023-07-23,Delivered,38.51
48959,5611,106091,2023-10-09,Delivered,24.4
16962,6687,150142,2023-08-22,Delivered,56.05
44789,5087,137981,2024-01-01,Delivered,8.51
4100,5869,169568,2023-09-29,Delivered,27.97
40465,6360,134156,2024-03-29,Unassigned,13.42
2104,6293,128568,2023-06-17,Delivered,9.67
18155,5699,133216,2024-03-01,Delivered,40.11
7724,6810,112767,2023-06-24,Delivered,35.67
22876,6404,114442,2024-03-15,Delivered,64.74
50392,7441,133676,2024-05-26,Delivered,17.3
5553,6992,159695,2024-03-18,Delivered,19.13
52890,7478,153105,2024-02-17,Delivered,26.76
53804,7099,107550,2023-06-08,Unassigned,29.3
22765,5315,112901,2023-10-08,Delivered,56.1
18132,6793,158401,2024-03-19,Delivered,32.41
18780,6405,162333,2023-10-09,Delivered,42.9
18257,5593,171488,2024-05-17,Delivered,31.6
1229,5547,156005,2024-01-19,Delivered,46.66
43471,7104,164924,2023-06-08,Delivered,10.46
17057,6052,167875,2024-03-27,Delivered,17.55
39912,6693,165749,2023-06-10,Delivered,13.96
46043,5444,145527,2024-01-24,Delivered,10.54
37056,7430,116605,2023-09-09,Cancelled by customer,33.04
17454,5790,162661,2023-08-13,Delivered,31.94
68517,6269,159695,2024-03-30,Delivered,35.27
57051,5829,114566,2024-02-27,Unassigned,39.02
33050,7081,124348,2024-02-15,Delivered,20.56
49368,6984,101468,2023-10-11,Delivered,54.03
47461,6323,122272,2024-05-25,Delivered,44.44
34867,5528,140193,2024-05-26,Delivered,41.27
38972,6542,118917,2023-07-31,Cancelled by customer,41.63
51369,7193,106935,2024-03-02,Delivered,20.77
10318,7479,173416,2023-08-21,Delivered,16.55
37845,6531,155973,2024-01-23,Delivered,25.32
62342,6926,119800,2023-10-13,Delivered,22.55
31496,5183,129417,2023-08-26,Delivered,14.08
44514,6644,102461,2024-03-14,Cancelled by customer,43.87
50991,6182,161340,2024-05-17,Delivered,31.22
66907,5043,166137,2023-09-06,Delivered,22.09
68549,6853,102555,2023-07-22,Delivered,24.16
24703,5154,152796,2023-08-25,Delivered,31.5
3393,6394,109344,2023-09-02,Delivered,37.6
67957,5374,144731,2024-01-20,Cancelled by customer,5.82
58153,6199,104568,2023-12-17,Cancelled by customer,8.77
9606,6884,124105,2024-03-31,Delivered,43.15
32228,6967,126386,2023-08-21,Delivered,18.43
53306,6772,133966,2023-08-06,Delivered,30.74
17357,6898,117656,2023-09-05,Delivered,32.43
39872,6370,178212,2023-09-20,Delivered,31.1
65125,6141,134885,2023-11-20,Cancelled by customer,20.45
59576,5541,145441,2024-02-14,Delivered,16.61
43041,6956,112480,2023-07-23,Delivered,41.76
52516,6792,119421,2024-01-05,Delivered,12.6
63396,6915,110796,2024-03-27,Delivered,18.74
11558,5074,170260,2023-09-27,Delivered,38.31
7199,6053,105061,2023-10-15,Cancelled by customer,44.37
38771,6088,173286,2024-05-08,Delivered,36.51
58216,7151,150843,2024-02-05,Delivered,31.2
21849,6806,107338,2023-11-30,Unassigned,29.39
68849,5511,110798,2024-02-27,Delivered,55.62
25989,7072,149684,2023-06-21,Delivered,22.28
34467,6934,149573,2023-07-16,Delivered,31.23
43810,5912,130811,2023-09-15,Delivered,27.34
32057,7091,157165,2023-07-20,Delivered,10.28
