order_id,courier_id,customer_id,order_date,status,order_value,delivery_minutes,rating_given,on_time,complaint_filed
1581,5229,134520,2023-10-18,Delivered,44.55,38.2,4.0,True,False
59590,5529,157926,2023-10-28,Cancelled by customer,31.44,,,False,False
22138,7057,156934,2024-04-05,Cancelled by customer,39.96,,,False,False
65062,6315,173570,2023-07-02,Cancelled by customer,9.76,,,False,False
33466,5671,130985,2024-04-07,Delivered,62.27,46.1,5.0,True,True
44752,5615,125919,2023-07-18,Delivered,72.91,36.2,4.0,True,False
57053,6750,120453,2023-07-07,Delivered,27.96,24.7,5.0,True,False
64165,5112,135776,2023-08-07,Delivered,14.05,30.8,5.0,True,False
65791,6073,105435,2023-08-22,Delivered,44.9,48.4,5.0,False,False
28333,7086,100509,2023-10-31,Unassigned,12.69,,,False,False
563,5903,132134,2023-12-28,Delivered,25.2,26.9,4.0,True,False
57177,6622,113149,2024-01-26,Delivered,23.9,29.1,4.0,True,False
12392,5871,158416,2024-03-11,Delivered,40.6,32.2,4.0,True,True
55161,7311,159136,2023-09-14,Delivered,33.63,18.4,5.0,True,False
64685,6396,124315,2023-07-10,Cancelled by customer,17.7,,,False,False
49289,5835,128427,2024-04-12,Cancelled by customer,55.74,,,False,False
40431,5966,151378,2023-09-25,Delivered,38.59,33.5,4.0,True,False
54278,6088,177063,2024-03-15,Delivered,11.21,24.0,5.0,True,False
14499,6188,103074,2024-02-07,Delivered,56.79,35.8,2.0,True,False
10661,6442,107997,2024-05-22,Delivered,18.87,43.0,5.0,False,False
37966,5113,167509,2023-11-08,Unassigned,21.53,,,False,False
58952,6318,114041,2024-05-18,Delivered,43.79,34.6,4.0,True,False
60988,6843,138186,2024-02-02,Delivered,22.91,29.7,3.0,True,False
5974,5239,169888,2024-02-17,Delivered,23.33,19.0,5.0,True,False
25645,5883,162166,2023-12-27,Delivered,40.23,35.4,4.0,True,True
53843,6714,159062,2024-04-03,Cancelled by customer,51.34,,,False,False
64544,5291,141351,2024-04-06,Delivered,12.68,23.4,4.0,True,False
55992,5699,177798,2023-06-20,Delivered,7.38,22.5,5.0,True,False
35171,5091,146954,2024-01-13,Delivered,34.97,35.6,5.0,True,False
29067,6061,116613,2023-06-05,Delivered,37.14,28.7,5.0,False,False
50571,6500,157133,2023-08-22,Delivered,21.59,38.7,3.0,False,False
23071,5762,139700,2023-09-14,Delivered,42.86,24.8,5.0,True,False
67457,5812,127317,2024-03-02,Delivered,32.28,32.1,5.0,True,False
68643,6232,129735,2024-03-04,Delivered,19.82,42.2,5.0,False,False
67367,5937,138210,2024-03-17,Delivered,7.64,23.2,4.0,True,False
7012,5781,144514,2023-10-06,Cancelled by customer,50.83,,,False,False
15899,6374,161274,2023-10-01,Delivered,16.79,24.5,3.0,True,False
38226,6760,164472,2023-12-17,Delivered,28.2,35.7,5.0,True,False
44280,5711,144076,2024-04-06,Delivered,9.9,31.3,4.0,False,False
10407,6100,124129,2024-05-27,Cancelled by customer,51.92,,,False,False
35268,6423,109251,2024-05-14,Cancelled by customer,25.63,,,False,False
33960,6176,167986,2023-12-04,Delivered,30.08,36.8,4.0,True,False
59438,5243,116282,2023-08-15,Delivered,32.16,25.4,5.0,True,False
29572,6102,122857,2024-01-12,Delivered,30.2,22.2,4.0,True,False
25975,6428,179094,2024-03-25,Delivered,40.45,37.1,3.0,True,False
62479,5431,164050,2024-03-26,Unassigned,18.16,,,False,False
60894,5540,168238,2024-05-21,Delivered,29.18,35.8,5.0,True,True
5226,5040,170818,2024-05-20,Delivered,24.07,27.0,5.0,True,False
50145,5069,143756,2023-11-22,Delivered,17.14,22.1,4.0,True,False
66125,5766,105088,2023-09-10,Delivered,37.21,17.3,4.0,True,False
29549,6807,119249,2023-07-04,Delivered,42.96,17.2,4.0,True,False
45901,5869,155379,2024-04-27,Delivered,26.15,23.6,4.0,True,False
15887,7475,100306,2024-02-07,Delivered,28.39,40.2,2.0,False,False
55869,7204,174980,2023-07-22,Delivered,29.78,32.7,5.0,True,False
2161,5640,163726,2023-11-11,Delivered,22.0,32.3,4.0,True,False
16254,6118,166749,2024-04-02,Delivered,62.95,41.5,3.0,True,True
22703,5724,178966,2023-09-11,Delivered,62.69,34.7,4.0,True,False
12587,5612,114888,2024-05-08,Unassigned,49.25,,,False,False
4001,5878,124040,2023-06-11,Delivered,24.83,30.9,5.0,True,False
25290,6326,151891,2023-06-07,Unassigned,20.41,,,False,False
42982,6324,127946,2024-04-26,Delivered,43.6,25.6,5.0,True,False
311,5111,162485,2024-05-21,Delivered,24.34,31.2,5.0,False,False
7046,6539,146476,2024-05-16,Delivered,6.33,19.2,4.0,True,False
39225,5901,160490,2024-05-20,Delivered,13.56,20.1,3.0,False,False
40044,5021,137998,2023-07-23,Delivered,41.33,25.5,4.0,True,True
8198,6916,164664,2023-08-05,Delivered,41.71,36.0,4.0,False,False
11538,6631,167315,2024-01-28,Cancelled by customer,31.64,,,False,False
37154,5808,130222,2023-08-24,Delivered,37.58,40.9,5.0,False,False
61818,6506,124428,2024-05-22,Delivered,18.82,32.1,5.0,True,False
39954,6070,102917,2023-07-30,Cancelled by customer,33.01,,,False,False
59972,7256,148727,2024-04-25,Delivered,23.23,43.5,2.0,True,False
38061,6277,114304,2024-02-07,Delivered,34.74,39.8,4.0,True,False
25795,6792,150242,2023-06-24,Delivered,10.02,30.3,5.0,True,False
59391,6045,102935,2024-02-21,Delivered,14.11,36.0,4.0,True,False
43213,6566,105792,2024-02-01,Delivered,26.51,44.3,4.0,True,False
39666,5578,161679,2023-12-17,Delivered,60.06,25.7,4.0,True,False
67844,5602,151232,2023-11-09,Delivered,19.36,31.3,4.0,True,False
43763,5084,147502,2023-09-06,Cancelled by customer,39.64,,,False,False
26889,6100,148998,2024-05-10,Delivered,57.38,18.6,5.0,False,False
69143,6928,131517,2024-04-28,Delivered,26.32,28.4,3.0,True,False
758,5029,154282,2024-04-29,Delivered,27.4,50.2,5.0,True,False
11275,5027,126022,2023-10-25,Delivered,27.95,39.1,5.0,True,False
13345,7195,164889,2023-12-31,Delivered,12.65,25.2,5.0,True,False
19259,6325,147674,2023-11-25,Delivered,7.54,39.2,4.0,True,False
13513,6789,140926,2024-04-08,Delivered,67.46,36.7,5.0,True,False
6949,5149,136311,2024-04-24,Delivered,39.92,38.8,3.0,True,False
66519,5606,176467,2023-08-26,Delivered,27.17,27.3,5.0,True,False
42408,6863,167637,2024-03-28,Delivered,41.79,41.0,3.0,True,False
69035,6074,157349,2024-03-04,Delivered,72.81,38.0,4.0,True,False
25914,5194,117276,2023-12-13,Delivered,23.71,40.2,5.0,True,False
45742,5644,141168,2024-02-26,Cancelled by customer,30.53,,,False,False
50144,7280,120888,2024-02-06,Delivered,21.36,27.0,5.0,True,False
55683,6907,126327,2023-08-16,Delivered,32.87,47.7,5.0,True,False
56695,5369,134232,2023-06-27,Delivered,32.01,32.1,4.0,True,False
833,7056,153624,2023-12-24,Delivered,26.1,39.8,4.0,False,False
20625,6959,127806,2024-03-02,Delivered,37.55,23.4,4.0,True,False
68308,6733,154528,2024-01-17,Delivered,19.44,25.3,5.0,True,False
66952,5376,133874,2023-11-27,Cancelled by customer,35.28,,,False,False
37973,5480,156893,2024-05-10,Delivered,52.62,36.5,4.0,False,False
48510,5956,101126,2024-01-24,Delivered,62.08,31.6,3.0,True,False
50224,6754,154806,2024-01-26,Delivered,28.93,42.9,3.0,True,False
42861,6795,129297,2023-12-29,Delivered,12.29,37.7,3.0,False,False
63790,6536,137912,2023-09-01,Delivered,11.05,38.2,5.0,True,False
7699,7499,100551,2023-06-18,Delivered,29.55,42.2,5.0,True,False
28270,7470,125274,2023-06-18,Delivered,13.44,22.8,4.0,True,False
49099,5056,101100,2023-06-22,Delivered,33.16,34.8,5.0,False,False
2480,6575,106088,2023-11-18,Cancelled by customer,26.25,,,False,False
12323,6642,155587,2023-08-11,Delivered,16.83,31.9,4.0,True,False
59496,7447,137795,2024-05-27,Delivered,48.46,38.4,4.0,True,False
67587,6844,100662,2024-02-21,Delivered,26.42,30.2,5.0,True,False
13840,5348,141605,2024-01-09,Delivered,18.01,26.6,5.0,True,False
47065,5089,120125,2024-05-07,Delivered,25.27,28.3,3.0,True,False
31429,7121,168985,2023-12-01,Delivered,18.2,30.5,4.0,True,False
30741,5340,132034,2023-10-14,Unassigned,37.84,,,False,False
59692,7489,139163,2023-09-27,Delivered,22.32,45.2,5.0,True,False
11044,7225,116421,2023-10-15,Delivered,54.64,31.6,4.0,True,False
32017,6710,177980,2023-08-16,Cancelled by customer,63.24,,,False,False
17709,6252,114303,2024-01-19,Delivered,21.79,48.7,5.0,True,False
16898,7163,129124,2024-04-28,Delivered,55.64,40.9,5.0,True,False
8742,6968,153046,2024-04-07,Delivered,35.51,40.5,3.0,True,False
21330,6973,123771,2024-03-29,Delivered,23.89,36.5,5.0,True,False
59942,7008,114346,2023-08-07,Delivered,30.43,26.1,5.0,True,False
19354,6217,173408,2023-10-05,Delivered,24.08,22.8,5.0,True,False
32188,6781,118382,2023-11-08,Delivered,22.47,21.9,4.0,True,False
28927,7166,170655,2024-05-21,Delivered,27.64,29.7,5.0,True,False
29119,6326,129048,2024-04-11,Delivered,14.47,39.6,3.0,True,False
34391,7208,169209,2023-08-20,Delivered,29.62,37.7,4.0,True,False
21933,5974,155178,2023-09-18,Cancelled by customer,32.49,,,False,False
6086,6945,122128,2024-03-24,Unassigned,86.75,,,False,False
27021,6073,120715,2023-12-27,Delivered,25.91,43.8,4.0,True,False
51879,5553,151006,2024-05-11,Unassigned,25.23,,,False,False
25820,5446,124884,2023-07-20,Delivered,31.17,38.8,4.0,True,False
41236,5709,158714,2023-12-26,Delivered,18.14,25.3,3.0,False,False
44133,6043,179786,2024-01-25,Delivered,17.45,31.7,5.0,True,False
32462,5553,133932,2024-01-05,Delivered,22.01,28.8,3.0,True,False
8898,5110,142984,2023-09-19,Delivered,8.26,39.0,5.0,True,False
51228,5313,112987,2023-07-06,Delivered,28.43,28.6,4.0,True,False
44900,5515,167105,2024-02-18,Delivered,43.06,42.2,3.0,True,False
61515,6474,138807,2024-02-13,Delivered,29.85,34.2,4.0,True,False
9778,5469,107051,2023-12-28,Delivered,10.43,34.5,4.0,True,False
5424,6266,153219,2023-06-15,Cancelled by customer,25.06,,,False,False
19720,5968,105820,2024-02-11,Delivered,30.42,37.2,4.0,False,False
6355,5296,158929,2023-10-09,Delivered,35.21,37.0,5.0,True,False
55277,7259,116215,2024-01-16,Delivered,10.0,43.7,5.0,True,False
52527,5075,160981,2023-09-21,Delivered,14.44,24.0,5.0,True,False
28666,6209,116855,2024-01-25,Delivered,7.22,20.4,4.0,True,False
66433,6157,137897,2024-03-29,Delivered,33.58,33.5,5.0,True,False
15982,6015,101207,2023-09-07,Unassigned,25.74,,,False,False
65493,5845,130450,2023-12-18,Unassigned,21.59,,,False,False
58024,7323,143179,2023-09-03,Cancelled by customer,49.81,,,False,False
67727,5758,140758,2024-03-09,Delivered,34.71,37.9,4.0,True,False
55229,6988,110563,2024-04-06,Cancelled by customer,32.75,,,False,False
19881,6647,111815,2023-09-28,Delivered,21.32,37.5,3.0,True,False
69456,5884,141693,2024-03-13,Delivered,26.19,31.2,3.0,False,False
21762,6233,155398,2024-02-18,Delivered,38.44,27.0,3.0,False,False
22280,6105,174532,2024-02-11,Delivered,21.84,33.1,3.0,True,False
20433,6887,176311,2024-03-05,Delivered,54.62,30.9,3.0,True,False
4482,6600,113340,2023-12-04,Delivered,14.55,32.1,5.0,True,True
35432,7407,149398,2023-11-22,Delivered,22.16,27.0,3.0,False,False
46540,5073,141668,2023-11-29,Delivered,38.06,19.7,4.0,True,False
56100,6277,104231,2023-09-20,Delivered,56.55,48.5,4.0,True,False
12673,5938,160699,2023-10-22,Delivered,72.11,33.2,5.0,True,False
51646,6723,130312,2024-01-22,Cancelled by customer,19.78,,,False,False
45899,6994,162577,2023-10-13,Delivered,36.42,40.7,5.0,True,False
65169,6043,175962,2024-02-02,Delivered,29.86,31.2,4.0,True,False
14364,5956,145197,2023-06-27,Delivered,22.41,38.3,3.0,False,False
56000,5768,170107,2023-07-18,Delivered,22.27,27.2,5.0,True,False
44292,5496,176807,2024-03-13,Cancelled by customer,36.01,,,False,False
9777,7205,101827,2024-04-14,Delivered,25.96,48.8,4.0,True,False
20158,6687,128957,2024-05-05,Unassigned,5.25,,,False,False
67121,5788,103227,2023-11-06,Delivered,36.5,32.3,5.0,True,False
38835,6816,109503,2023-08-25,Unassigned,5.23,,,False,False
66136,7435,105428,2024-01-30,Delivered,61.1,32.4,4.0,True,False
37343,6995,106764,2023-09-15,Delivered,59.01,46.9,3.0,True,False
25770,6307,139199,2024-02-18,Delivered,14.73,33.8,4.0,True,False
57207,5489,168677,2023-08-19,Delivered,8.4,36.9,4.0,True,False
12249,6060,123714,2023-07-01,Cancelled by customer,17.92,,,False,False
53586,5317,134500,2023-10-14,Delivered,11.77,21.6,5.0,True,False
69932,5271,127198,2024-05-03,Delivered,14.53,41.3,4.0,True,False
4711,6172,177435,2023-11-18,Cancelled by customer,20.59,,,False,False
30146,7331,130360,2023-08-16,Delivered,37.73,28.8,5.0,True,False
36038,7433,151432,2023-09-26,Delivered,51.23,21.1,4.0,True,False
25273,5381,126321,2023-11-05,Delivered,28.92,28.5,5.0,True,False
64010,5265,144042,2023-11-05,Delivered,15.42,37.9,5.0,True,False
33681,5006,162723,2023-08-25,Delivered,29.55,43.5,4.0,True,False
9279,6376,146625,2024-04-11,Delivered,31.85,36.4,4.0,True,False
66803,5982,133156,2024-01-28,Delivered,8.78,36.3,2.0,True,False
13389,6832,111948,2023-07-10,Cancelled by customer,31.23,,,False,False
10499,7486,105381,2023-08-28,Delivered,23.07,31.8,4.0,True,False
57857,5333,138770,2023-12-18,Delivered,29.07,26.8,5.0,True,False
6825,5824,140874,2023-10-22,Cancelled by customer,24.48,,,False,False
20262,5599,141901,2023-08-18,Delivered,22.83,49.4,3.0,True,False
19117,5464,110166,2023-10-23,Delivered,24.06,42.8,5.0,True,False
32933,5704,144552,2023-08-27,Delivered,80.58,30.0,5.0,True,False
9082,7352,102701,2023-08-01,Delivered,56.92,34.7,4.0,True,False
28034,5980,149953,2024-02-26,Delivered,14.95,32.3,4.0,True,False
17101,6907,157341,2023-07-04,Delivered,18.43,40.2,5.0,True,False
59021,6611,100712,2024-04-19,Delivered,36.21,52.3,4.0,True,False
50047,5708,158825,2023-07-17,Delivered,22.76,35.7,3.0,False,False
53430,7164,166476,2024-05-08,Delivered,51.04,23.3,5.0,True,False
47997,6633,137526,2024-03-26,Delivered,13.3,46.3,5.0,True,False
43044,6207,101650,2024-05-30,Delivered,42.42,37.2,5.0,True,True
55358,5929,151125,2024-03-14,Unassigned,50.08,,,False,False
22120,7417,118134,2023-09-20,Delivered,46.75,33.6,4.0,False,False
16,5524,116733,2023-08-05,Cancelled by customer,21.44,,,False,False
36553,5619,121638,2024-03-01,Unassigned,32.35,,,False,False
53833,5900,142150,2024-01-10,Delivered,4.12,29.8,5.0,True,False
49932,7022,114888,2024-04-02,Delivered,72.17,34.3,5.0,True,False
60592,5259,159520,2024-04-26,Delivered,10.36,34.1,5.0,True,False
61705,6831,119373,2023-10-10,Delivered,37.49,30.0,5.0,True,False
22168,5499,110588,2023-10-29,Delivered,53.69,27.6,5.0,True,False
48788,6348,155126,2024-01-22,Delivered,17.82,31.6,3.0,True,False
9956,5286,127487,2023-12-13,Delivered,48.81,31.8,4.0,True,False
59847,6911,103302,2023-12-02,Unassigned,33.74,,,False,False
27718,5019,103891,2024-02-21,Cancelled by customer,41.9,,,False,False
42341,6825,170140,2023-08-21,Delivered,32.44,36.6,3.0,True,False
26314,5825,135824,2024-02-11,Delivered,31.45,27.9,5.0,True,False
66683,5728,172948,2023-07-11,Delivered,24.61,34.1,4.0,True,False
12916,5202,123657,2023-07-20,Delivered,66.7,42.5,4.0,True,False
4613,7061,160789,2024-01-14,Delivered,46.07,18.9,5.0,True,False
5095,5067,151344,2023-10-14,Cancelled by customer,24.86,,,False,False
38549,6995,108276,2023-06-19,Delivered,32.79,29.8,3.0,True,False
26555,6150,112163,2023-08-13,Delivered,15.02,37.8,4.0,True,False
17766,5806,159903,2024-01-24,Delivered,37.46,43.1,5.0,True,False
41273,5558,172227,2023-06-19,Delivered,22.09,18.0,2.0,True,False
4887,5182,106105,2023-11-16,Unassigned,39.83,,,False,False
41358,6096,173638,2024-05-13,Delivered,26.84,38.5,3.0,True,False
41601,6417,138447,2024-04-05,Delivered,21.07,39.4,4.0,True,False
10034,5876,117357,2023-11-24,Delivered,15.72,45.5,5.0,True,False
68734,5276,102758,2024-05-24,Delivered,6.15,47.5,4.0,False,False
45506,5375,102959,2023-08-21,Delivered,38.46,19.4,4.0,True,False
29406,7404,161175,2024-05-07,Delivered,16.86,26.9,4.0,False,False
68479,6041,152771,2023-07-09,Delivered,17.6,35.8,5.0,True,False
42005,6809,156938,2024-01-10,Cancelled by customer,15.71,,,False,False
57314,5742,127837,2024-04-07,Delivered,29.63,32.4,5.0,False,False
25480,5633,163434,2024-05-14,Delivered,8.86,38.7,3.0,False,False
47217,6017,154406,2023-09-25,Unassigned,7.73,,,False,False
41517,5132,141462,2023-07-22,Delivered,41.3,47.6,5.0,True,False
42507,5140,130268,2023-12-14,Delivered,24.84,34.6,5.0,True,False
59272,7242,177948,2024-03-18,Delivered,64.46,25.3,5.0,True,False
20592,5294,114571,2024-04-24,Delivered,23.76,25.2,4.0,True,False
35125,5490,143591,2023-12-07,Delivered,29.39,37.5,4.0,True,False
39932,7299,159239,2024-02-05,Delivered,18.27,39.4,4.0,True,False
54596,7454,166637,2023-12-08,Delivered,26.84,39.0,4.0,True,False
50597,5392,106384,2024-02-28,Delivered,6.33,25.1,5.0,True,False
3345,7199,117159,2023-07-02,Delivered,21.72,29.7,4.0,True,False
69200,7138,175333,2023-09-30,Unassigned,16.81,,,False,False
63215,5303,124577,2024-06-01,Delivered,35.01,46.1,3.0,True,True
49732,6740,142038,2023-08-19,Delivered,50.25,23.8,5.0,True,False
24992,7285,113731,2024-04-01,Delivered,79.22,32.9,5.0,True,False
42510,5078,106965,2024-02-17,Delivered,41.66,33.5,4.0,True,False
37819,7046,138205,2023-12-29,Delivered,29.18,35.2,3.0,True,False
19315,6308,138061,2023-10-19,Delivered,9.57,24.8,5.0,False,False
37993,6778,131854,2023-07-04,Delivered,53.49,37.0,5.0,True,True
28783,6054,149210,2023-06-23,Delivered,34.09,32.9,5.0,True,False
43913,5870,141023,2023-08-13,Delivered,18.23,35.9,5.0,True,False
66453,5783,129382,2024-02-01,Cancelled by customer,31.67,,,False,False
54831,5822,106925,2024-01-12,Delivered,21.53,19.0,5.0,True,False
57641,7302,160258,2023-09-28,Delivered,47.8,25.0,4.0,False,False
7494,5960,105250,2024-04-24,Delivered,35.0,43.6,5.0,False,False
57893,6490,146443,2023-07-26,Cancelled by customer,28.74,,,False,False
18303,6980,106913,2023-11-20,Delivered,24.5,15.2,4.0,True,False
42366,5880,174825,2023-08-09,Unassigned,26.01,,,False,False
45846,6119,112066,2023-07-15,Delivered,28.52,33.7,3.0,True,False
16944,5822,106056,2024-05-17,Delivered,29.16,5.6,4.0,True,False
34053,6237,175994,2023-07-14,Delivered,20.57,21.8,5.0,True,False
10041,5758,164309,2024-01-14,Cancelled by customer,23.94,,,False,False
53751,6805,102274,2023-09-19,Delivered,22.24,22.1,5.0,True,False
28293,5193,171805,2023-09-08,Delivered,15.28,30.7,5.0,True,False
40824,6461,176766,2023-10-05,Delivered,9.58,39.7,5.0,True,False
56670,5239,174158,2023-08-24,Delivered,13.6,27.5,5.0,True,False
1672,6865,159794,2023-06-12,Delivered,15.17,43.3,4.0,False,False
43664,7207,147218,2023-10-18,Cancelled by customer,24.2,,,False,False
11340,7251,132123,2023-08-27,Delivered,20.85,25.0,4.0,True,False
19387,5551,169355,2023-09-01,Delivered,23.77,21.3,5.0,True,False
46965,6801,133517,2024-01-04,Delivered,14.82,36.6,4.0,False,False
18190,7324,138091,2023-10-30,Delivered,23.9,26.8,5.0,False,False
28285,5662,161304,2023-06-07,Delivered,45.41,30.2,3.0,True,False
61298,6219,141939,2023-06-19,Delivered,29.96,42.8,3.0,True,True
45205,5110,170076,2024-04-22,Delivered,43.74,21.7,5.0,True,False
13698,6198,145318,2024-02-26,Delivered,25.94,31.4,4.0,True,False
14502,5948,167152,2023-07-28,Delivered,32.5,9.7,5.0,True,False
60234,7298,118368,2024-02-10,Delivered,53.09,18.9,4.0,True,True
31669,5747,120949,2023-10-19,Cancelled by customer,15.28,,,False,False
11227,6448,119953,2023-06-17,Delivered,52.87,33.9,4.0,True,True
54268,7290,115281,2023-07-28,Delivered,52.76,26.8,5.0,True,False
12074,5735,154758,2023-06-25,Delivered,5.72,39.9,5.0,True,False
38375,5381,156349,2024-03-24,Delivered,53.82,37.5,4.0,True,False
28434,6095,125263,2023-10-20,Delivered,33.36,38.5,4.0,True,False
65915,6493,154047,2024-01-30,Delivered,22.18,36.0,4.0,True,False
30701,5151,154486,2024-01-01,Cancelled by customer,15.8,,,False,False
36073,5835,112889,2023-11-15,Unassigned,45.16,,,False,False
13873,5266,151525,2023-09-07,Delivered,30.34,38.5,3.0,True,False
59643,5493,171775,2024-01-19,Delivered,21.27,35.7,3.0,True,False
14477,6162,131978,2023-07-02,Delivered,16.98,31.3,4.0,True,False
8292,7181,122815,2023-06-23,Delivered,7.79,33.3,5.0,True,False
16679,6182,126487,2024-04-07,Delivered,13.39,28.3,5.0,True,False
56757,5832,172960,2023-09-12,Delivered,33.53,56.4,5.0,True,False
64139,6684,117633,2024-03-25,Cancelled by customer,27.07,,,False,False
13431,6372,114327,2023-12-09,Delivered,22.83,22.1,4.0,True,False
7589,5751,132293,2024-05-17,Delivered,25.32,26.6,5.0,True,False
44650,5241,115466,2024-04-29,Delivered,12.58,33.8,4.0,True,False
69095,6105,114820,2024-05-01,Delivered,24.99,27.7,5.0,True,False
28121,7327,127823,2023-09-10,Delivered,32.46,25.8,5.0,True,False
13828,5848,130486,2024-02-09,Delivered,42.25,40.6,4.0,True,False
27114,7439,142140,2023-09-05,Unassigned,35.91,,,False,False
51279,5107,138394,2023-10-30,Delivered,23.96,33.6,2.0,True,False
25853,6631,142254,2023-08-02,Delivered,33.99,38.7,4.0,False,False
7706,7099,139366,2023-07-31,Delivered,46.1,34.8,4.0,True,False
4952,5569,115871,2023-12-26,Unassigned,10.45,,,False,False
59954,6786,169300,2024-03-29,Delivered,12.69,29.9,5.0,True,False
30171,5102,141150,2024-01-21,Delivered,44.21,32.6,1.0,True,False
38974,7196,118182,2024-04-05,Delivered,52.73,29.4,5.0,True,False
6459,6215,105323,2023-06-13,Delivered,10.68,35.8,5.0,True,False
16334,6726,103840,2024-03-22,Delivered,33.58,38.0,4.0,True,False
28556,5900,157230,2023-07-30,Delivered,32.87,37.9,4.0,True,False
18390,6448,135278,2023-11-03,Delivered,12.37,33.8,4.0,True,False
36214,6126,137338,2024-02-23,Delivered,25.54,45.8,5.0,False,False
3678,7450,173528,2023-08-30,Delivered,27.19,38.6,5.0,True,False
57487,6247,155274,2023-08-15,Delivered,18.34,30.2,4.0,True,True
66629,5251,152041,2024-03-29,Delivered,54.41,22.9,5.0,False,False
7289,5390,156703,2023-11-22,Delivered,34.85,23.4,5.0,True,False
66558,5142,109577,2023-06-21,Delivered,20.46,40.4,5.0,False,False
28407,7218,117816,2023-07-01,Delivered,27.01,27.3,4.0,True,False
57505,7396,171751,2024-05-16,Delivered,14.51,29.9,2.0,True,False
16262,6533,158236,2024-04-22,Delivered,15.73,30.8,5.0,True,False
61879,7202,171824,2024-05-31,Delivered,19.34,31.2,5.0,True,False
9999,6110,158753,2023-06-16,Delivered,26.64,29.7,5.0,True,False
58761,7203,166311,2023-06-11,Delivered,28.53,46.4,3.0,False,False
57563,7186,107229,2024-02-21,Delivered,29.0,22.1,5.0,False,False
52491,5997,144690,2023-06-23,Delivered,40.15,34.9,5.0,True,False
56220,5172,102790,2023-12-10,Delivered,15.65,27.4,5.0,True,True
66929,5099,176649,2024-02-14,Delivered,42.16,47.3,2.0,True,False
10907,7310,117715,2023-07-31,Delivered,13.7,36.0,3.0,True,False
51287,5508,178769,2023-10-14,Delivered,32.99,27.3,5.0,True,False
10115,6013,115454,2024-04-19,Unassigned,30.48,,,False,False
50623,6296,162107,2024-03-25,Delivered,40.02,34.1,5.0,True,False
20846,7187,168127,2024-02-18,Cancelled by customer,47.07,,,False,False
22793,5294,176796,2023-08-21,Delivered,32.92,26.2,5.0,True,False
36083,7060,174364,2023-10-29,Delivered,34.46,32.1,4.0,True,False
25338,5751,175275,2023-08-03,Delivered,30.67,23.1,5.0,True,False
24060,5015,118674,2024-02-21,Unassigned,41.99,,,False,False
16057,5960,143880,2023-09-10,Delivered,12.58,39.1,5.0,True,False
41533,7401,167525,2024-04-03,Delivered,57.98,38.7,5.0,True,False
9948,6080,158626,2023-07-15,Delivered,30.2,34.1,5.0,True,False
5763,6567,116654,2023-10-21,Delivered,49.73,27.9,5.0,True,False
54374,5677,132183,2024-03-29,Delivered,43.81,37.2,4.0,True,False
67000,5669,103538,2024-05-22,Delivered,23.36,43.5,3.0,False,False
16695,6390,106888,2023-09-13,Delivered,29.89,37.2,4.0,True,False
60398,6548,136627,2023-12-13,Delivered,8.29,27.4,4.0,True,False
6280,6214,112833,2023-09-18,Delivered,29.54,21.5,5.0,False,False
39969,5816,109057,2023-09-19,Delivered,40.59,31.1,4.0,True,False
40310,6304,132945,2023-06-03,Delivered,26.62,30.3,5.0,True,False
45947,6848,158381,2023-10-13,Delivered,21.63,44.2,3.0,True,False
19388,7495,124627,2023-07-31,Delivered,9.54,26.8,4.0,True,False
44351,6462,160548,2024-01-12,Cancelled by customer,29.88,,,False,False
69189,7062,109788,2023-10-01,Delivered,11.62,42.1,4.0,False,False
27603,5532,142382,2023-08-16,Delivered,57.5,31.3,4.0,True,True
45469,5354,101202,2023-09-22,Delivered,21.04,38.9,5.0,True,False
40992,6896,166067,2023-08-22,Delivered,38.53,26.7,5.0,False,False
18206,6719,133991,2024-02-26,Unassigned,22.09,,,False,False
5966,5695,130825,2024-05-04,Cancelled by customer,23.41,,,False,False
28227,5035,120142,2023-09-24,Delivered,17.61,23.7,5.0,True,False
14904,7138,110957,2023-07-06,Unassigned,18.15,,,False,False
61824,5904,132324,2023-06-12,Unassigned,28.42,,,False,False
12517,5840,102850,2023-06-14,Delivered,23.44,25.3,4.0,True,False
2286,5354,120727,2024-02-26,Delivered,22.38,27.0,5.0,True,True
38316,5063,151199,2023-12-06,Delivered,26.97,30.5,4.0,True,False
40471,5180,107376,2023-11-10,Delivered,26.16,27.7,3.0,False,False
35822,6635,126200,2023-07-29,Delivered,8.07,39.4,4.0,True,False
32899,6858,134888,2023-07-10,Cancelled by customer,19.79,,,False,False
2531,5602,121013,2024-03-15,Delivered,27.96,28.4,3.0,True,False
52342,6950,148382,2023-08-07,Delivered,37.35,32.3,5.0,True,True
53259,5668,103210,2023-12-20,Delivered,41.49,29.6,5.0,True,False
68411,6124,174645,2024-05-15,Delivered,15.82,30.3,5.0,True,False
51532,5915,155516,2023-10-07,Cancelled by customer,35.09,,,False,False
9617,7236,106213,2023-09-05,Delivered,22.04,36.4,5.0,True,False
7381,7086,139195,2023-06-17,Delivered,18.65,28.9,5.0,True,False
51575,5685,136680,2023-06-14,Delivered,18.46,27.6,4.0,True,False
67361,6947,155071,2023-07-17,Delivered,25.47,24.9,5.0,True,False
17834,6076,149325,2024-02-19,Delivered,33.29,39.5,4.0,True,False
59449,6535,174945,2023-10-11,Delivered,26.07,24.5,5.0,True,False
61503,6028,178370,2023-10-25,Delivered,13.47,40.1,5.0,True,False
