order_id,courier_id,customer_id,order_date,status,order_value,delivery_minutes,rating_given,on_time,complaint_filed
32292,6204,133924,2023-12-28,Delivered,27.57,42.8,3.0,True,False
24215,6651,102211,2023-06-12,Delivered,22.45,32.6,5.0,False,False
67546,5088,129122,2023-06-18,Cancelled by customer,37.19,,,False,False
62262,6003,124368,2023-11-18,Delivered,50.21,38.2,4.0,True,False
61331,6595,107034,2024-04-11,Delivered,48.37,39.2,4.0,False,False
61052,5630,170163,2024-03-19,Delivered,43.26,47.5,4.0,True,False
37217,5984,158831,2023-06-11,Unassigned,32.84,,,False,False
17872,6133,145620,2023-07-02,Delivered,21.72,27.2,3.0,False,False
66742,6094,116802,2023-12-29,Delivered,20.29,39.8,5.0,True,False
64274,6371,161509,2023-06-03,Unassigned,26.0,,,False,False
32333,5411,153932,2023-11-29,Delivered,19.69,20.2,4.0,False,False
19647,6146,161831,2023-08-14,Delivered,20.26,31.9,5.0,True,False
9635,6341,106649,2023-12-08,Delivered,24.44,37.7,4.0,False,False
17735,6093,111716,2024-02-16,Delivered,17.65,32.2,3.0,True,False
37143,5366,108639,2023-10-14,Cancelled by customer,33.46,,,False,False
32386,7261,149382,2023-09-14,Delivered,28.2,27.1,3.0,False,True
12277,5908,145372,2024-05-02,Delivered,13.12,33.7,3.0,False,False
28848,6401,157981,2023-12-08,Delivered,28.88,32.2,3.0,True,False
25473,7418,167290,2023-11-11,Delivered,23.67,36.8,4.0,True,False
22932,5018,157342,2024-01-12,Cancelled by customer,31.78,,,False,False
8925,6198,179752,2023-07-19,Delivered,60.65,21.2,5.0,True,False
60694,6862,176001,2024-02-22,Cancelled by customer,21.74,,,False,False
48245,6850,160352,2023-11-07,Delivered,72.31,23.5,4.0,True,False
26167,5950,124740,2024-01-30,Unassigned,66.42,,,False,False
56449,6376,124599,2024-03-16,Delivered,24.08,26.6,4.0,True,False
7412,5387,122717,2023-11-12,Delivered,47.06,42.7,3.0,True,False
11071,5623,154119,2023-12-16,Delivered,22.63,26.1,5.0,False,False
3600,5506,127284,2024-05-22,Unassigned,26.96,,,False,False
63338,6168,115898,2024-02-28,Delivered,33.74,32.0,5.0,True,False
34291,6374,119823,2023-06-09,Delivered,35.95,36.8,4.0,True,True
48713,7424,119690,2023-08-24,Delivered,25.12,37.5,5.0,True,False
35018,7344,116412,2023-08-07,Delivered,21.3,42.9,5.0,True,True
42698,7139,154466,2023-08-17,Delivered,31.32,23.9,4.0,True,False
3007,5177,113248,2024-02-16,Delivered,31.2,30.8,5.0,True,False
47659,7467,158054,2024-03-12,Delivered,5.95,33.0,5.0,True,False
3900,5003,112496,2023-10-28,Delivered,24.71,32.1,4.0,True,False
14788,6982,178547,2024-01-13,Delivered,21.06,29.9,5.0,True,False
42626,6374,164784,2023-06-26,Delivered,8.45,40.9,4.0,True,False
48678,5028,128731,2023-06-06,Cancelled by customer,17.51,,,False,False
7229,5916,175575,2023-12-19,Delivered,14.1,39.4,4.0,True,False
21312,7251,167457,2023-12-12,Delivered,34.51,30.7,4.0,True,False
53280,5082,146079,2024-02-09,Cancelled by customer,21.51,,,False,False
23571,6785,160764,2023-09-12,Cancelled by customer,23.97,,,False,False
24590,5801,154567,2023-11-23,Cancelled by customer,79.99,,,False,False
21865,6831,144473,2023-07-12,Delivered,33.12,46.2,4.0,False,False
20750,6829,114918,2024-04-11,Delivered,27.49,36.3,4.0,False,False
528,6871,159894,2023-10-31,Delivered,32.89,27.6,4.0,True,False
27085,6986,131899,2023-12-03,Delivered,8.72,32.2,3.0,False,False
11079,7460,130106,2023-08-20,Unassigned,26.41,,,False,False
31271,5029,110504,2024-03-30,Cancelled by customer,28.81,,,False,False
66819,6906,133604,2023-08-03,Delivered,40.57,29.8,3.0,False,False
63902,7359,117921,2024-02-19,Delivered,15.66,28.8,4.0,False,False
6134,5304,100874,2023-07-09,Delivered,41.64,45.5,3.0,False,False
26791,6201,171372,2023-11-11,Delivered,27.02,41.2,5.0,True,False
4703,6490,108539,2023-10-11,Delivered,39.15,22.5,3.0,True,False
47819,7485,105579,2024-03-27,Delivered,7.88,32.3,5.0,True,False
45850,5267,144826,2023-07-04,Delivered,20.69,36.7,5.0,True,True
57309,6527,140870,2023-08-25,Delivered,14.89,31.7,5.0,True,False
17330,6062,167570,2024-05-13,Delivered,23.42,20.1,5.0,True,False
54433,5895,116564,2023-11-06,Delivered,50.0,38.2,4.0,True,False
44118,5929,107968,2024-01-21,Delivered,43.43,40.9,3.0,True,False
64016,5695,138601,2023-11-22,Delivered,39.02,31.0,5.0,True,False
38984,6214,112878,2023-11-23,Unassigned,31.46,,,False,False
13033,7131,150827,2024-04-25,Delivered,38.9,33.1,5.0,True,False
65356,6337,140462,2023-06-03,Delivered,30.99,39.6,5.0,True,False
59988,6735,155210,2024-02-26,Unassigned,27.86,,,False,False
35492,7057,164863,2024-02-25,Delivered,19.91,21.3,5.0,True,False
15828,6423,158782,2023-12-19,Delivered,19.12,41.4,4.0,True,False
12694,5278,159166,2023-12-15,Delivered,57.31,48.5,3.0,False,False
65942,6421,120972,2024-01-16,Delivered,66.64,29.8,3.0,True,False
63576,6790,147950,2023-07-25,Delivered,22.15,21.3,5.0,True,False
36144,6916,109466,2023-07-02,Delivered,24.6,28.4,4.0,True,False
37514,7382,140326,2024-02-27,Delivered,23.93,23.4,5.0,True,False
27789,6032,131605,2024-03-18,Unassigned,35.84,,,False,False
7705,6718,100119,2023-06-14,Delivered,60.19,36.3,3.0,True,False
24868,7404,174745,2024-02-25,Delivered,13.74,27.5,4.0,True,False
35780,7248,108127,2024-01-08,Unassigned,52.99,,,False,False
46810,7028,135400,2024-03-09,Delivered,17.6,33.0,4.0,True,False
69166,6435,155057,2023-07-05,Cancelled by customer,7.23,,,False,False
12595,7065,120650,2024-04-20,Delivered,58.28,46.3,4.0,True,False
15517,6894,148137,2023-09-12,Delivered,34.25,34.1,5.0,True,False
22229,6919,159839,2024-02-05,Delivered,40.62,41.0,3.0,True,False
25271,6224,100188,2023-07-25,Delivered,25.76,29.6,3.0,False,False
23905,6531,135446,2024-02-29,Cancelled by customer,66.9,,,False,False
51488,6101,155803,2023-10-02,Delivered,4.0,39.3,4.0,True,False
27170,5714,110056,2024-01-18,Delivered,15.32,30.2,4.0,False,False
57763,5162,115691,2024-03-17,Unassigned,24.73,,,False,False
10621,6134,147549,2023-09-18,Delivered,39.74,38.1,3.0,False,False
45912,6653,174510,2023-11-04,Delivered,32.24,22.4,5.0,True,False
60283,6735,127317,2024-04-23,Delivered,19.07,32.8,2.0,True,False
63102,7097,149842,2023-06-25,Delivered,63.33,42.0,5.0,True,False
55859,6355,124775,2023-07-23,Delivered,43.58,42.2,3.0,False,False
24144,5403,123125,2023-07-07,Cancelled by customer,30.75,,,False,False
6845,6481,141967,2023-08-04,Delivered,54.02,18.5,5.0,True,False
55394,5267,100406,2023-10-31,Unassigned,23.83,,,False,False
65481,5507,106255,2024-01-20,Delivered,43.82,28.4,3.0,True,False
32694,5844,111694,2024-01-24,Delivered,45.83,27.4,4.0,True,False
37190,6785,126560,2024-04-04,Delivered,61.24,30.1,5.0,True,False
17272,6986,150287,2024-04-22,Delivered,28.24,40.3,2.0,False,False
27273,6710,166978,2023-11-09,Unassigned,9.97,,,False,False
15524,5827,115437,2023-11-15,Unassigned,49.66,,,False,False
25938,5092,101540,2024-01-15,Unassigned,10.92,,,False,False
20327,5558,147707,2024-03-13,Delivered,20.49,34.0,4.0,False,False
24840,5516,166593,2023-06-29,Delivered,13.06,31.0,5.0,True,False
52283,7433,108581,2023-07-18,Delivered,20.35,43.7,5.0,True,False
60349,7360,160113,2024-04-14,Delivered,17.15,27.3,5.0,True,False
36167,6156,155635,2023-06-22,Delivered,42.06,35.6,3.0,True,False
58459,5263,179845,2024-04-26,Delivered,17.48,35.7,5.0,True,True
35310,6744,150262,2024-01-29,Delivered,61.38,37.1,5.0,False,False
40135,5556,137614,2024-04-19,Delivered,29.31,27.3,5.0,True,False
49537,5016,177310,2024-02-11,Delivered,27.25,35.4,4.0,True,False
67852,5914,148234,2024-04-05,Delivered,19.52,34.0,5.0,True,False
16095,7481,117992,2024-03-06,Delivered,15.54,31.9,5.0,True,False
40735,5385,143845,2023-10-18,Delivered,37.3,31.0,4.0,True,False
63001,7154,111641,2023-10-15,Delivered,45.99,36.7,3.0,True,False
2518,6606,133827,2023-07-25,Delivered,34.07,35.3,4.0,True,False
27162,5046,111409,2024-05-09,Delivered,37.42,38.1,5.0,True,False
9668,5586,136216,2024-04-19,Delivered,41.1,24.1,4.0,False,False
937,5286,126759,2023-06-04,Delivered,4.68,28.9,5.0,True,False
61940,5503,139223,2023-07-24,Unassigned,14.5,,,False,False
66695,6528,144818,2024-03-17,Cancelled by customer,50.45,,,False,False
63493,5730,153675,2023-08-02,Cancelled by customer,20.91,,,False,False
39441,6040,122606,2023-10-14,Delivered,40.42,45.5,3.0,True,False
59126,7221,130093,2023-12-16,Delivered,26.14,32.8,3.0,False,False
15179,7175,149650,2023-07-16,Delivered,20.87,27.7,3.0,True,False
19651,6376,123046,2024-05-01,Delivered,22.4,36.3,5.0,True,False
11705,6290,150365,2023-12-01,Delivered,30.89,26.9,4.0,True,False
14302,5702,110581,2023-08-31,Delivered,49.53,18.4,4.0,True,False
67718,5936,166409,2023-12-07,Delivered,40.95,17.7,4.0,True,False
20029,5434,147144,2024-05-05,Delivered,30.32,31.1,4.0,True,False
16700,7266,141890,2024-05-04,Delivered,29.55,30.8,4.0,True,False
13879,5904,108937,2023-12-28,Delivered,38.55,34.5,4.0,False,True
54878,5586,130489,2023-12-08,Delivered,25.68,43.4,2.0,True,False
56704,5400,147742,2023-11-23,Delivered,35.82,37.1,4.0,False,False
33990,5060,107856,2023-07-14,Delivered,4.65,22.5,5.0,True,True
2099,7188,175542,2023-11-06,Delivered,15.23,26.2,5.0,False,False
53245,6700,103388,2024-03-31,Cancelled by customer,23.44,,,False,False
23999,7314,170659,2023-11-29,Delivered,17.0,30.4,5.0,True,False
60689,5797,129390,2023-07-03,Delivered,16.01,34.8,5.0,True,False
19936,6135,118041,2023-09-11,Cancelled by customer,12.1,,,False,False
69939,6533,156720,2024-03-10,Delivered,19.3,30.7,5.0,True,False
69884,6707,127893,2023-08-20,Delivered,30.86,37.1,3.0,True,False
29303,5592,157519,2024-03-30,Delivered,14.94,24.3,4.0,True,False
65225,7209,163334,2023-08-29,Delivered,16.92,33.0,4.0,False,False
44509,6739,107702,2024-02-15,Delivered,28.16,30.9,4.0,True,False
26986,6170,130313,2023-07-11,Delivered,9.89,33.2,4.0,True,False
65919,6216,108211,2023-06-10,Delivered,54.85,16.6,5.0,True,False
21500,5481,128540,2024-05-28,Delivered,39.43,35.2,2.0,True,False
32264,6141,107754,2024-04-27,Delivered,83.06,32.7,5.0,True,False
49591,7328,140025,2024-05-03,Delivered,13.66,33.0,5.0,True,False
2040,7406,127523,2024-04-04,Delivered,20.63,23.2,4.0,False,False
68021,6315,105829,2023-11-15,Delivered,10.03,33.4,4.0,True,False
68208,6693,153952,2023-09-22,Delivered,53.42,39.7,3.0,True,False
33316,7362,118989,2023-08-11,Delivered,33.84,46.0,3.0,False,True
34009,6459,130205,2023-07-09,Delivered,42.79,31.7,5.0,True,False
33358,6674,122395,2023-09-20,Delivered,53.52,26.8,3.0,True,False
2651,6152,138431,2023-10-02,Unassigned,32.88,,,False,False
68206,6810,119406,2023-12-03,Delivered,21.71,35.7,5.0,False,False
33996,6874,110608,2024-02-23,Cancelled by customer,64.66,,,False,False
68388,5645,131267,2024-01-10,Delivered,65.98,37.2,3.0,True,False
17756,7322,127175,2023-06-10,Delivered,37.56,33.3,3.0,True,False
32290,5207,118055,2024-03-27,Delivered,32.95,47.8,4.0,True,False
5506,5521,130092,2023-07-08,Delivered,52.89,38.9,3.0,True,False
54661,6024,109890,2023-11-22,Cancelled by customer,10.42,,,False,False
9352,5827,115281,2023-10-28,Delivered,30.6,38.1,5.0,True,False
51828,6044,148447,2023-09-25,Delivered,19.18,36.1,5.0,False,False
67149,7405,102634,2023-10-11,Delivered,34.89,33.1,5.0,True,True
41123,7356,140150,2023-06-26,Delivered,42.81,49.6,2.0,True,False
52602,6756,134013,2023-09-16,Delivered,8.92,43.9,3.0,False,False
11778,7446,145118,2023-12-30,Delivered,15.8,27.1,4.0,True,False
35697,6884,108860,2024-03-17,Delivered,14.12,31.2,3.0,True,False
2925,5389,105306,2024-05-20,Cancelled by customer,49.95,,,False,False
69192,6558,119230,2024-02-05,Delivered,32.51,55.8,4.0,True,False
16093,6752,175144,2024-02-29,Delivered,19.7,29.4,4.0,True,False
48667,5506,120541,2024-04-19,Unassigned,31.31,,,False,False
59424,5245,178599,2023-07-18,Delivered,22.47,31.6,5.0,True,False
50208,7412,105088,2023-10-30,Delivered,23.57,30.3,5.0,True,False
60328,6267,101044,2024-02-28,Delivered,7.5,39.9,4.0,True,False
23137,7416,121891,2023-11-02,Delivered,36.85,40.1,3.0,False,False
2727,6591,167600,2024-01-28,Delivered,45.74,33.0,4.0,True,False
64355,6304,101755,2024-01-03,Delivered,15.87,38.1,4.0,True,False
35849,5258,152753,2024-05-01,Cancelled by customer,27.94,,,False,False
21790,7110,142552,2023-06-26,Cancelled by customer,10.27,,,False,False
28856,5977,126228,2023-06-27,Unassigned,47.01,,,False,False
11590,7375,120142,2024-04-14,Delivered,10.77,30.9,4.0,True,False
35715,5275,105086,2024-02-02,Delivered,18.91,40.4,3.0,True,False
60849,6293,147105,2023-11-10,Delivered,71.78,29.8,4.0,False,False
7885,5557,112109,2023-09-19,Delivered,43.16,38.7,4.0,True,False
18753,7059,151777,2023-06-07,Delivered,37.41,40.0,5.0,True,False
56047,5363,162609,2023-06-06,Delivered,49.62,5.8,5.0,True,False
51634,5705,108326,2024-01-21,Cancelled by customer,15.05,,,False,False
22297,5458,156860,2024-04-15,Delivered,8.5,43.0,5.0,True,False
30991,5969,106608,2024-01-28,Delivered,51.56,32.1,5.0,True,False
67800,6437,120951,2024-02-17,Delivered,20.09,36.3,4.0,True,False
49153,5938,174155,2024-03-13,Delivered,27.54,21.1,4.0,True,False
22010,7294,123670,2023-08-10,Delivered,26.4,28.1,3.0,True,False
20344,5820,154371,2023-06-28,Delivered,58.2,27.0,5.0,False,False
51253,7452,149490,2023-06-17,Delivered,37.83,33.5,4.0,False,False
893,5823,123784,2024-05-20,Delivered,15.61,42.0,4.0,False,False
55795,6063,100822,2024-03-14,Delivered,24.59,39.1,3.0,True,False
51533,5132,115521,2024-03-23,Delivered,26.92,28.8,3.0,True,False
38246,7194,179261,2024-01-10,Delivered,22.11,31.6,5.0,False,False
31506,5960,135043,2023-11-28,Delivered,19.14,42.7,5.0,True,False
58335,7282,100224,2023-12-29,Delivered,6.74,37.6,4.0,True,False
2170,7166,163162,2023-11-08,Delivered,62.32,26.3,5.0,True,False
1046,6330,143595,2023-11-16,Delivered,27.83,38.9,4.0,False,False
41540,5580,171110,2024-01-07,Delivered,7.21,26.5,5.0,True,False
19602,7388,163995,2024-01-03,Delivered,35.77,24.2,4.0,True,False
48272,6419,167743,2024-02-17,Delivered,29.02,33.3,5.0,True,False
15985,5845,154179,2023-12-21,Delivered,51.99,23.1,5.0,True,False
57525,7491,167358,2023-11-06,Delivered,7.75,32.7,4.0,False,False
41257,6001,124417,2024-03-11,Delivered,9.65,23.5,5.0,True,False
44805,5017,164600,2024-03-18,Delivered,13.5,44.9,5.0,True,False
6249,6690,138241,2024-05-08,Delivered,35.42,29.9,5.0,True,False
34929,5133,146517,2024-01-19,Cancelled by customer,20.93,,,False,False
56085,7166,165555,2024-05-04,Delivered,22.7,30.1,4.0,True,False
22099,7274,105410,2023-06-24,Delivered,28.13,21.8,5.0,True,False
24404,6000,143270,2023-06-14,Cancelled by customer,23.08,,,False,False
8592,6026,103210,2023-08-11,Delivered,23.94,21.0,4.0,True,False
30832,6556,177635,2024-02-02,Delivered,42.43,29.3,5.0,True,True
50940,6709,107251,2023-12-07,Cancelled by customer,24.02,,,False,False
34061,6138,120931,2023-07-20,Delivered,12.1,24.7,5.0,True,False
56931,6740,122526,2023-12-16,Delivered,29.96,38.8,5.0,True,False
33197,6882,140164,2023-12-07,Delivered,37.14,28.3,5.0,True,False
8246,7091,151161,2023-09-12,Delivered,16.76,27.2,3.0,True,False
68332,6893,108933,2024-05-05,Delivered,42.48,39.8,5.0,True,False
60515,6662,133887,2024-02-06,Delivered,22.29,36.0,3.0,False,False
60467,7058,123490,2023-08-17,Delivered,26.57,39.0,5.0,True,False
4093,6895,169500,2023-11-04,Cancelled by customer,21.94,,,False,False
61664,6385,116316,2024-02-16,Delivered,29.77,27.4,3.0,True,False
48317,6822,115999,2024-01-11,Delivered,14.0,37.3,5.0,True,True
56022,6963,119716,2023-07-03,Delivered,26.32,41.0,3.0,True,False
60088,6974,171012,2024-01-14,Delivered,32.28,43.2,5.0,True,False
15113,6176,169451,2023-12-07,Unassigned,19.81,,,False,False
63047,7141,168459,2024-05-21,Delivered,45.46,36.3,4.0,False,True
8734,6600,162112,2024-01-29,Delivered,47.95,28.9,4.0,False,False
53010,6186,108906,2024-02-19,Delivered,19.34,48.8,4.0,True,False
10463,6527,169536,2024-05-06,Unassigned,19.68,,,False,False
17743,7155,120477,2023-06-12,Delivered,18.54,45.9,4.0,True,True
17759,7256,164971,2024-01-05,Delivered,20.29,45.3,4.0,False,False
22592,5233,157587,2023-07-30,Delivered,10.93,29.1,4.0,True,True
30863,5492,122522,2023-12-13,Delivered,58.75,34.6,5.0,True,False
7293,5156,169238,2023-11-27,Delivered,34.75,14.8,4.0,True,False
69463,5422,100099,2023-12-06,Delivered,44.76,34.5,4.0,True,False
690,6554,130687,2024-04-11,Delivered,9.66,22.9,4.0,True,False
39500,6351,179312,2024-01-30,Delivered,17.84,24.2,4.0,False,False
46834,5264,102635,2024-03-14,Delivered,19.86,30.5,5.0,True,True
6493,5228,108958,2023-11-30,Delivered,23.59,18.0,5.0,True,False
33822,5180,147251,2024-05-14,Delivered,32.26,24.1,5.0,True,False
61877,5445,177101,2023-11-09,Delivered,34.56,28.8,4.0,False,False
57854,6456,160777,2024-03-29,Delivered,15.32,38.4,3.0,True,True
32763,6442,152423,2024-04-29,Delivered,19.06,31.5,4.0,True,False
14899,6064,155883,2024-05-06,Unassigned,27.83,,,False,False
54320,5116,137810,2023-12-21,Delivered,14.58,32.7,3.0,True,False
43862,6171,178419,2024-02-27,Delivered,27.69,38.2,3.0,True,False
15086,5035,128944,2023-07-15,Delivered,25.91,20.9,5.0,True,False
38274,5719,127348,2024-04-16,Delivered,33.58,32.7,5.0,True,False
4476,6184,104641,2023-06-25,Delivered,17.83,35.9,4.0,True,False
44794,5538,154323,2023-09-14,Delivered,44.07,15.1,5.0,True,False
11893,7143,101245,2023-12-24,Cancelled by customer,15.53,,,False,False
1280,5510,121153,2024-02-21,Delivered,13.13,22.1,4.0,True,False
44927,7335,175594,2023-11-14,Delivered,20.86,11.9,4.0,True,False
26777,6289,159819,2023-07-02,Delivered,24.63,21.2,4.0,True,False
67141,5419,163557,2024-04-09,Delivered,22.94,33.4,4.0,True,False
41471,7221,131792,2023-10-17,Cancelled by customer,63.4,,,False,False
58694,7459,146441,2024-03-17,Delivered,35.02,37.0,5.0,True,False
11327,6585,177408,2023-08-26,Unassigned,46.14,,,False,False
33838,6775,123156,2024-05-08,Delivered,30.94,32.6,5.0,True,False
19587,7113,154465,2023-06-10,Delivered,21.33,26.3,5.0,True,False
43832,6925,146406,2024-01-06,Delivered,20.67,22.8,4.0,True,False
65738,5825,169757,2023-06-22,Delivered,35.89,31.5,4.0,True,False
22173,6452,165210,2023-07-15,Delivered,15.91,27.3,4.0,False,False
53359,5891,146902,2023-08-18,Delivered,20.43,43.4,5.0,False,False
7985,6814,114667,2023-06-15,Delivered,39.27,52.3,5.0,True,False
47040,5583,107539,2023-10-05,Delivered,32.22,27.2,4.0,False,False
61540,5230,119359,2023-12-27,Delivered,24.82,45.5,5.0,True,False
1435,5455,141994,2023-06-22,Cancelled by customer,10.03,,,False,False
13601,5073,122282,2024-03-29,Delivered,12.4,37.3,5.0,True,False
1887,5670,130198,2023-07-22,Delivered,15.51,19.1,4.0,True,False
38797,5270,112561,2023-07-05,Delivered,16.24,34.4,5.0,True,False
10937,7159,116871,2024-05-17,Delivered,55.44,47.3,5.0,True,False
19515,5384,111642,2023-10-22,Delivered,31.66,36.9,4.0,True,False
57882,5386,151769,2024-05-04,Cancelled by customer,17.93,,,False,False
57518,6666,144037,2023-10-10,Delivered,33.19,27.8,5.0,False,False
62102,6107,162062,2024-03-15,Delivered,20.62,33.1,4.0,True,False
15581,5172,140720,2023-06-16,Delivered,15.26,39.8,3.0,True,False
37216,5372,118035,2023-06-12,Delivered,34.19,22.0,5.0,True,False
39446,5467,135493,2024-05-07,Cancelled by customer,24.3,,,False,False
20695,6778,156086,2024-03-05,Delivered,39.52,33.7,4.0,True,False
48695,5023,166091,2023-08-08,Unassigned,26.91,,,False,False
61395,5024,104880,2023-11-14,Delivered,19.06,39.4,5.0,True,False
53067,7344,136498,2024-03-15,Delivered,13.43,37.3,3.0,False,False
66642,7246,158631,2023-11-28,Delivered,49.62,40.0,5.0,True,False
56005,6635,100738,2023-07-03,Unassigned,39.0,,,False,False
42849,6412,149560,2024-02-14,Delivered,48.97,32.9,5.0,True,False
54303,6601,114982,2023-06-19,Delivered,42.83,27.1,4.0,True,False
54886,5749,106594,2024-03-12,Delivered,21.17,29.3,4.0,False,False
7776,6970,165996,2023-08-17,Delivered,29.48,35.5,5.0,True,False
7463,5434,161961,2023-09-22,Delivered,39.68,43.5,4.0,True,False
7825,5503,158881,2023-06-10,Delivered,17.27,42.6,3.0,False,False
3643,7181,127570,2023-12-01,Delivered,35.85,28.5,3.0,True,False
21705,5363,135837,2024-04-03,Delivered,12.0,32.9,5.0,True,False
35224,6999,129532,2023-11-25,Delivered,4.0,31.7,3.0,False,False
17970,6607,120205,2023-08-31,Delivered,29.82,27.6,5.0,True,False
56769,5130,169345,2023-08-23,Cancelled by customer,18.07,,,False,False
61160,7492,118106,2023-09-07,Cancelled by customer,18.64,,,False,False
20151,5239,146160,2023-07-11,Delivered,22.47,29.3,4.0,True,False
63991,6907,168792,2024-03-27,Delivered,26.05,29.6,4.0,True,False
50365,6776,143783,2023-10-15,Delivered,24.19,39.7,5.0,True,False
25377,7366,121384,2023-07-03,Unassigned,33.49,,,False,False
7684,6211,163485,2024-01-28,Delivered,28.65,26.0,4.0,True,False
26308,6939,107216,2023-09-12,Delivered,39.13,28.0,5.0,False,False
947,5021,172728,2023-06-20,Cancelled by customer,17.74,,,False,False
67207,7494,125685,2024-05-01,Unassigned,57.18,,,False,False
19318,6231,142912,2023-06-14,Delivered,30.15,25.4,4.0,True,False
11125,6837,100204,2024-05-12,Delivered,27.05,32.4,5.0,True,False
16596,6329,136477,2023-12-22,Delivered,38.77,24.5,5.0,True,False
16013,5502,151852,2024-01-12,Cancelled by customer,38.76,,,False,False
30130,6894,179664,2023-10-07,Delivered,26.58,41.2,4.0,False,False
5631,6505,147090,2023-09-08,Delivered,10.09,38.4,5.0,False,False
26097,7366,150632,2024-01-11,Delivered,36.97,45.6,3.0,True,False
45362,5395,120826,2024-03-16,Delivered,24.28,37.9,1.0,False,True
10568,6818,120780,2024-04-01,Delivered,25.24,21.5,5.0,True,False
49763,6526,174394,2023-06-14,Delivered,18.3,41.5,3.0,False,False
14092,5467,106893,2023-06-25,Delivered,20.79,24.9,5.0,True,False
44754,5005,147274,2023-11-28,Delivered,6.98,48.8,5.0,True,False
65823,5770,110075,2023-09-05,Delivered,26.82,29.5,4.0,True,False
34742,7183,135643,2023-06-15,Delivered,12.86,29.3,5.0,False,False
17784,6761,177570,2024-02-01,Delivered,29.79,33.1,3.0,False,False
67382,6388,176777,2024-04-09,Delivered,48.15,47.8,4.0,True,False
27723,6938,165346,2023-11-24,Delivered,17.45,32.3,5.0,True,False
7857,7077,128479,2023-08-20,Delivered,13.9,24.2,4.0,True,False
58836,6889,161797,2023-08-28,Delivered,11.72,34.6,5.0,True,False
63565,6213,118143,2024-04-02,Unassigned,23.38,,,False,False
44129,5139,133337,2024-05-29,Delivered,18.46,42.9,2.0,True,False
18395,5285,112544,2023-10-16,Delivered,17.79,27.7,5.0,True,False
60716,7427,142210,2023-11-12,Unassigned,26.48,,,False,False
12866,5550,143680,2024-03-29,Delivered,12.73,37.9,2.0,True,False
20844,6539,143545,2024-01-22,Cancelled by customer,29.26,,,False,False
17934,7004,157131,2024-05-09,Delivered,77.39,26.4,5.0,True,False
48328,5246,149162,2023-08-27,Delivered,14.96,29.9,5.0,True,False
58218,7398,128835,2023-11-14,Delivered,16.07,46.4,4.0,False,False
18624,7484,139230,2023-09-03,Delivered,22.81,45.9,4.0,True,False
19885,6396,133773,2024-04-19,Delivered,28.38,29.2,5.0,True,False
22816,5692,128332,2023-12-10,Delivered,28.44,19.6,5.0,True,False
5347,5865,141576,2023-07-18,Unassigned,37.01,,,False,False
10178,6676,125976,2024-01-19,Delivered,28.22,36.4,5.0,True,False
50319,7107,144724,2024-01-31,Delivered,11.04,45.2,3.0,True,False
11112,5073,157594,2024-01-12,Cancelled by customer,9.11,,,False,False
56667,5405,157315,2023-08-12,Delivered,35.69,45.4,5.0,True,False
13785,5110,146903,2024-04-26,Delivered,38.24,30.6,4.0,False,False
54220,6701,155562,2024-05-13,Unassigned,36.38,,,False,False
7276,6286,152573,2023-11-25,Delivered,24.19,44.1,4.0,False,False
50605,5955,141512,2023-12-21,Delivered,19.49,26.6,5.0,True,False
985,7165,107853,2023-11-24,Delivered,23.06,36.8,5.0,True,False
45825,7372,173419,2024-05-12,Delivered,8.85,38.2,3.0,True,False
36217,5696,110873,2024-02-16,Delivered,70.48,39.7,5.0,False,False
28557,5040,154494,2023-10-29,Delivered,15.04,15.0,5.0,True,False
26300,5523,120592,2024-05-27,Delivered,57.89,25.6,3.0,True,False
15277,6552,124076,2023-10-14,Delivered,24.69,33.1,5.0,True,False
34769,5654,123686,2023-08-06,Delivered,35.0,29.5,4.0,True,False
68213,6409,127068,2024-04-06,Delivered,40.07,42.0,5.0,True,False
35563,5989,149460,2023-11-06,Delivered,24.46,51.2,4.0,True,False
16307,7269,152564,2023-12-08,Delivered,15.72,30.8,4.0,True,False
48270,6999,130608,2024-01-04,Delivered,35.29,32.6,3.0,True,True
15218,5673,179381,2024-04-14,Cancelled by customer,36.51,,,False,False
59172,6330,157934,2023-09-26,Delivered,18.99,38.8,3.0,True,False
33795,6249,154372,2024-04-25,Delivered,18.03,39.5,5.0,True,False
23493,5750,161340,2023-11-13,Delivered,24.59,37.5,3.0,True,False
32370,6985,152229,2023-11-05,Delivered,21.68,42.7,5.0,True,False
22969,5165,109435,2023-12-09,Cancelled by customer,24.95,,,False,False
16841,7493,142157,2024-02-05,Cancelled by customer,14.75,,,False,False
65969,5992,165750,2024-06-01,Delivered,41.65,26.5,5.0,True,False
6682,5483,161856,2023-11-30,Delivered,33.06,38.6,4.0,True,False
4183,5068,108567,2023-08-05,Delivered,20.93,17.0,5.0,True,False
15144,6418,166143,2024-04-12,Delivered,54.4,28.5,3.0,False,False
59688,6327,150437,2024-02-07,Delivered,47.09,30.0,5.0,True,False
58897,5785,162490,2023-12-07,Delivered,51.99,37.4,4.0,True,False
63951,5260,104908,2023-12-01,Delivered,31.56,30.9,4.0,False,False
38901,5942,146595,2023-12-02,Delivered,64.83,44.8,5.0,True,False
21848,6914,156777,2023-10-11,Delivered,8.73,37.6,5.0,True,False
35744,5426,172255,2024-04-22,Delivered,45.04,27.8,5.0,True,False
11415,6740,151038,2024-04-05,Delivered,39.44,27.1,5.0,True,False
