ride_id,driver_id,passenger_id,date,status
16787,1256,28031,2022-05-03,Rejected by the driver
37153,51,14328,2023-02-28,Success
28231,1953,31726,2023-02-09,Cancelled by the passenger
26558,1764,16099,2023-03-04,Cancelled by the passenger
59739,2925,39602,2022-03-28,Success
4220,1529,16896,2023-03-28,Success
2707,1282,13357,2022-08-14,Success
6363,2180,15323,2022-03-28,Success
33677,927,39168,2022-03-17,Success
18022,1962,10660,2022-07-19,Success
51181,273,38028,2023-02-28,Cancelled by the passenger
38313,1210,4953,2022-06-12,Success
11136,2738,37462,2022-12-04,Rejected by the driver
32043,666,12640,2022-05-07,Success
32778,835,22939,2022-05-02,Success
25425,1095,15599,2022-08-12,Cancelled by the passenger
50710,2881,32506,2023-01-08,Success
7398,1399,3714,2023-03-30,Cancelled by the passenger
10321,2889,22634,2022-12-17,Success
35805,2863,24475,2022-07-01,Success
53862,2041,24880,2023-01-30,Cancelled by the passenger
44980,1697,27687,2022-04-28,Rejected by the driver
14861,1525,11138,2022-08-25,Success
33747,21,37174,2022-03-27,Success
17885,2629,13170,2022-10-28,Rejected by the driver
11673,1157,5685,2022-08-17,Success
3870,111,18908,2022-11-23,Success
4231,1925,28568,2022-04-21,Success
28909,1537,6125,2022-06-09,Success
20174,1610,15558,2022-06-29,Success
16350,1890,14652,2023-01-16,Cancelled by the passenger
4225,2672,3335,2023-03-22,Success
15862,2770,10241,2022-08-01,Success
29832,2970,11934,2022-08-26,Success
31503,2199,15186,2022-05-01,Success
44147,1093,34347,2022-09-20,Success
8963,2150,14710,2022-08-24,Cancelled by the passenger
51752,172,12804,2023-03-11,Cancelled by the passenger
14474,1525,4005,2022-07-25,Success
3852,1799,20440,2022-10-08,Success
13985,2859,35729,2022-10-21,Success
59526,2941,4144,2023-01-29,Success
26397,1448,18162,2022-10-31,Success
35078,749,16424,2023-01-01,Success
46052,1822,17194,2023-03-26,Success
41687,2952,9213,2022-03-24,Success
12007,2322,7955,2023-03-02,Success
56203,1171,9927,2022-04-14,Success
16417,1902,11989,2023-03-09,Success
9369,989,38275,2023-01-04,Cancelled by the passenger
16996,2040,24346,2022-06-05,Rejected by the driver
26868,2686,22283,2022-09-23,Success
20364,1301,9262,2022-07-25,Success
23230,1776,18138,2022-12-26,Success
59725,28,8401,2022-05-09,Success
21619,291,4648,2022-09-02,Rejected by the driver
24810,340,15006,2022-04-02,Success
19536,2936,35680,2022-08-15,Success
42857,1262,32386,2022-12-09,Rejected by the driver
18568,1823,18773,2022-07-08,Success
55478,2050,9508,2023-03-25,Success
46363,818,25717,2023-02-12,Success
8864,1886,6165,2022-06-08,Success
48631,11,518,2023-04-04,Success
8596,2065,27807,2022-11-10,Rejected by the driver
21269,1130,14351,2022-03-26,Success
59627,739,11669,2022-10-01,Success
36964,1338,14510,2022-08-28,Success
1095,2957,21506,2022-12-23,Success
55458,2183,29023,2022-11-11,Success
10046,2068,33539,2023-03-26,Rejected by the driver
36494,2195,27285,2022-12-01,Success
51495,1557,2158,2022-10-02,Success
26035,1222,15674,2023-02-17,Rejected by the driver
31748,2316,18599,2022-03-22,Rejected by the driver
42254,2659,50,2022-12-04,Success
43004,1345,19396,2022-12-10,Rejected by the driver
27169,2471,30874,2022-10-23,Success
58943,370,19001,2023-02-26,Success
5008,2876,24223,2022-12-26,Success
23521,1,2847,2022-09-29,Rejected by the driver
39410,1088,3407,2023-03-05,Success
55654,1974,3968,2022-09-13,Cancelled by the passenger
24920,704,34248,2023-01-10,Rejected by the driver
37988,2763,24909,2022-06-25,Success
1190,2430,34341,2023-04-07,Success
27269,437,13333,2023-02-22,Rejected by the driver
5447,526,14973,2023-02-07,Cancelled by the passenger
35211,2575,4727,2022-10-04,Rejected by the driver
38632,2410,23550,2022-12-02,Success
10299,2857,22469,2022-05-30,Rejected by the driver
8641,877,20004,2023-02-28,Rejected by the driver
9238,935,25465,2023-01-09,Success
47640,2527,28715,2023-02-28,Success
25757,493,37156,2022-03-29,Success
30158,2420,25348,2022-11-06,Success
727,2893,24852,2022-06-27,Success
27214,18,4221,2022-08-23,Success
315,1910,21923,2022-08-25,Cancelled by the passenger
35470,2821,26624,2022-09-04,Success
22223,2162,23282,2022-12-05,Success
19102,639,38388,2022-10-08,Success
39727,1097,7264,2022-07-02,Cancelled by the passenger
41349,1551,34660,2023-04-06,Success
10508,1098,25600,2022-07-19,Success
42051,2675,30483,2022-10-25,Success
46294,151,27940,2023-02-21,Success
1933,1304,18386,2022-09-25,Success
51781,1588,36154,2022-07-08,Success
43977,1354,13655,2022-09-27,Success
23424,146,36040,2023-03-12,Success
15397,420,20149,2022-05-03,Cancelled by the passenger
493,109,35143,2022-05-11,Success
35668,2235,11636,2023-01-19,Success
834,1384,30894,2023-03-20,Rejected by the driver
50959,866,1389,2022-09-18,Cancelled by the passenger
40620,1760,5105,2023-01-25,Success
3138,2647,3849,2022-07-13,Cancelled by the passenger
17980,2677,38905,2023-03-15,Cancelled by the passenger
45615,2396,54,2022-04-28,Success
26522,2466,10873,2022-06-18,Success
14103,855,6698,2023-03-02,Success
22308,2041,2659,2022-08-06,Success
42243,145,19126,2022-09-07,Success
30719,294,23170,2022-12-23,Success
29360,1687,12071,2022-08-03,Success
33414,1847,15163,2023-01-17,Success
9257,2990,30837,2022-08-28,Cancelled by the passenger
49624,516,9053,2022-03-22,Success
50698,2603,8389,2022-09-12,Success
13272,2001,9795,2023-03-14,Rejected by the driver
27775,884,14664,2023-02-11,Cancelled by the passenger
51059,2762,32386,2022-09-08,Success
3109,801,22209,2023-04-07,Success
14704,1384,2127,2022-06-06,Rejected by the driver
58941,1461,8998,2022-12-07,Success
8713,669,13784,2022-04-14,Success
49302,2008,21138,2022-09-30,Success
41315,462,5801,2022-06-14,Success
4320,641,29760,2023-02-24,Success
36677,139,34061,2023-01-11,Success
21583,2877,36911,2023-01-22,Success
49468,1432,37206,2022-05-28,Success
21382,1464,16109,2022-07-17,Success
35004,2410,32384,2023-03-30,Success
37830,2834,23116,2022-09-15,Cancelled by the passenger
49869,696,11267,2022-10-21,Success
80,2820,22894,2022-08-21,Success
29703,1515,18734,2022-06-03,Success
17821,242,10952,2023-04-07,Rejected by the driver
34680,2487,38330,2022-06-30,Success
43630,2503,1787,2023-01-13,Success
41451,876,20335,2022-09-21,Success
45703,397,34327,2022-03-19,Success
25966,2175,566,2022-08-14,Success
59109,2404,17315,2022-08-06,Success
28485,1743,39424,2023-04-01,Success
36886,792,24402,2022-09-27,Cancelled by the passenger
47656,1004,20217,2022-11-08,Rejected by the driver
22747,456,28868,2023-03-27,Success
29837,103,36535,2022-03-20,Cancelled by the passenger
4643,1843,16219,2022-11-03,Success
26693,2074,1873,2023-04-14,Rejected by the driver
56672,1259,7447,2023-04-05,Success
24321,2356,27855,2023-02-23,Success
7570,2203,5322,2023-03-21,Success
50211,611,12842,2022-12-19,Success
29717,1324,27094,2022-09-11,Success
48552,808,13002,2022-05-22,Success
13555,1767,15324,2022-09-03,Success
1887,2878,33443,2022-08-04,Success
25815,811,13884,2022-05-10,Success
41529,1386,29645,2022-11-20,Rejected by the driver
18072,2716,26944,2022-09-01,Success
37510,2105,17206,2023-02-18,Cancelled by the passenger
17758,1232,25969,2022-05-18,Success
47204,2086,30077,2022-08-07,Success
23385,1459,1199,2022-06-08,Rejected by the driver
30427,2046,8670,2023-03-02,Success
33997,666,26489,2022-11-30,Cancelled by the passenger
20115,1617,2119,2022-04-03,Success
31545,2583,11948,2023-03-12,Success
30483,114,36107,2022-05-05,Success
2944,2833,12749,2023-01-09,Success
42723,298,5960,2022-08-09,Success
25040,939,12090,2022-03-13,Success
47588,2105,30692,2022-09-05,Success
22122,1549,575,2022-08-06,Success
23206,1395,19002,2023-04-11,Cancelled by the passenger
54171,2089,32144,2022-09-09,Success
13293,1361,36003,2022-10-02,Cancelled by the passenger
24061,57,10371,2023-02-24,Success
10957,177,10966,2022-10-17,Rejected by the driver
25892,1420,20764,2022-06-24,Success
47267,1962,4228,2022-08-26,Success
55603,513,3867,2023-03-10,Success
46782,1795,16640,2022-09-03,Success
9346,2488,8825,2023-01-15,Success
40037,179,31762,2022-06-25,Success
59878,2760,30796,2022-08-16,Success
45453,1637,5779,2022-08-24,Cancelled by the passenger
4821,861,37063,2023-01-17,Success
37568,911,36314,2022-10-09,Success
3649,294,15775,2022-08-14,Success
4596,1681,31407,2022-03-18,Rejected by the driver
41515,342,24400,2022-08-11,Success
10257,1867,19824,2022-06-12,Success
38179,451,34698,2023-02-14,Success
8769,486,25291,2022-07-07,Success
44110,450,27430,2023-01-22,Rejected by the driver
45026,2115,25602,2022-06-08,Success
58988,1765,34122,2022-06-30,Success
2828,2991,19906,2022-05-22,Rejected by the driver
29693,230,34517,2022-09-27,Success
14597,2039,5229,2022-05-20,Rejected by the driver
14911,2033,11957,2022-10-02,Success
40867,1356,9689,2023-01-09,Success
31952,2922,9658,2023-04-12,Success
16410,461,15881,2023-02-25,Success
53977,129,19180,2022-11-01,Success
56725,762,39634,2022-09-05,Success
21117,2539,17675,2023-02-04,Success
59166,2639,16159,2022-12-31,Success
4922,377,2121,2022-09-03,Success
43031,434,35257,2023-01-17,Success
4415,155,26022,2023-01-23,Rejected by the driver
20026,764,15277,2022-04-07,Success
18908,897,8498,2022-12-22,Rejected by the driver
54908,2213,26518,2022-10-25,Success
57757,1330,22046,2022-12-27,Success
41038,1691,118,2022-12-21,Success
22094,2983,22240,2023-02-17,Success
24471,2138,37241,2023-01-09,Success
8076,1339,31765,2022-11-14,Success
25810,2056,7727,2022-11-15,Success
21962,2578,12076,2022-05-04,Success
3027,2092,28631,2023-03-13,Cancelled by the passenger
16669,1588,33162,2022-12-01,Success
13839,288,3998,2023-03-10,Success
6460,2411,2145,2022-07-19,Success
38440,2687,39149,2022-11-10,Cancelled by the passenger
8692,2992,4446,2022-06-30,Success
35454,1896,39931,2022-08-25,Rejected by the driver
51205,1847,11436,2022-05-22,Cancelled by the passenger
48945,2239,23502,2022-06-21,Cancelled by the passenger
45323,583,29229,2022-06-29,Success
1339,2620,6782,2022-03-25,Success
6627,1917,1254,2022-08-09,Success
15774,1751,36018,2023-02-11,Success
20555,2953,10220,2022-10-28,Success
17082,1455,30741,2022-03-23,Success
29159,1689,25795,2023-03-29,Success
40298,985,18887,2022-07-05,Success
28053,2497,25145,2022-04-17,Cancelled by the passenger
16325,1853,21401,2023-01-19,Success
55929,1290,13684,2022-03-29,Success
52560,2585,22150,2023-01-21,Cancelled by the passenger
48739,1537,289,2022-12-26,Success
27400,1100,19035,2023-02-04,Success
37230,1795,27682,2023-01-22,Success
25096,1955,325,2022-12-31,Success
12385,2846,21070,2022-09-03,Success
38541,1732,6132,2022-07-05,Success
22564,2943,2671,2023-01-20,Success
35623,2611,25848,2022-04-13,Success
50415,976,12719,2023-02-16,Success
359,2141,1393,2022-08-05,Success
17233,1043,5627,2023-01-19,Success
26369,663,21152,2022-11-27,Cancelled by the passenger
8064,2048,26440,2022-08-05,Rejected by the driver
6019,2474,37981,2023-03-28,Success
42099,788,17844,2022-08-27,Success
9030,1045,1652,2022-05-23,Success
15423,1556,29558,2023-01-24,Success
5955,1152,23315,2023-02-10,Rejected by the driver
6337,2480,25815,2022-04-02,Success
6142,1532,21107,2022-06-08,Success
49149,894,25702,2023-01-28,Success
1483,1706,9060,2022-09-12,Success
40228,210,15714,2022-08-13,Success
16729,1991,21748,2022-11-01,Rejected by the driver
40550,2360,32159,2022-10-26,Cancelled by the passenger
33548,746,29721,2023-03-30,Success
23529,1970,25562,2022-06-12,Success
36440,2345,18503,2022-04-05,Success
13244,2560,1131,2022-06-24,Success
3598,1052,25015,2022-12-11,Success
54514,6,1516,2022-12-19,Success
59048,2641,31154,2022-03-31,Success
7854,1050,1668,2022-07-28,Success
22002,2980,1916,2022-11-29,Success
8798,294,28247,2023-01-31,Success
792,2817,33488,2022-10-30,Cancelled by the passenger
31722,830,27618,2022-09-08,Success
40943,2793,31797,2022-04-04,Success
42404,2452,5061,2022-12-25,Cancelled by the passenger
55342,2308,230,2022-05-10,Success
46777,713,22300,2022-12-20,Success
34501,1562,23033,2023-03-12,Success
18031,2882,13426,2022-06-02,Success
59250,2077,32289,2022-10-22,Success
4248,93,23465,2022-10-25,Success
59238,1005,9791,2022-09-13,Success
37738,2083,835,2022-10-19,Success
44949,1522,1913,2022-05-07,Success
38688,1542,35447,2022-06-28,Cancelled by the passenger
19285,949,18533,2022-05-22,Success
2625,25,8963,2022-12-25,Success
43733,2760,9176,2023-02-10,Success
51425,921,1709,2023-03-05,Success
16435,944,33958,2022-08-14,Success
47429,2034,2355,2022-11-16,Rejected by the driver
22965,472,20625,2022-04-10,Success
3304,2610,1365,2022-05-31,Success
42131,2912,29214,2023-01-12,Rejected by the driver
2296,1172,32128,2022-09-16,Success
10600,1337,36525,2022-04-28,Success
38114,1100,16124,2022-07-10,Success
35209,2584,22063,2022-11-22,Cancelled by the passenger
40979,173,340,2023-01-02,Success
1849,1098,1709,2022-09-06,Success
32346,2152,17171,2023-01-04,Rejected by the driver
22316,66,14429,2022-09-23,Rejected by the driver
44483,2278,28601,2022-08-13,Success
4715,2494,16390,2023-02-01,Success
20480,1869,28503,2022-09-14,Rejected by the driver
45754,1338,29632,2022-06-24,Success
57710,2593,31513,2023-03-17,Rejected by the driver
789,335,31189,2022-05-03,Success
57728,704,39049,2022-06-27,Rejected by the driver
5434,81,20823,2022-07-23,Cancelled by the passenger
33240,2090,37611,2023-01-05,Success
14906,216,10307,2022-03-23,Success
6303,2651,5277,2022-09-09,Success
39568,2437,10424,2023-03-29,Rejected by the driver
28523,494,37769,2022-05-20,Success
12043,2952,18294,2023-03-04,Success
29728,2986,17494,2022-05-17,Cancelled by the passenger
46839,550,31753,2022-09-11,Success
46540,590,39178,2022-04-14,Success
53671,2956,32701,2022-04-17,Success
26606,82,25797,2023-02-03,Cancelled by the passenger
10333,2875,28331,2022-09-15,Success
7380,2313,25901,2022-05-14,Rejected by the driver
52566,78,25537,2022-10-21,Success
15731,142,25347,2022-07-26,Success
31151,1943,3064,2023-04-11,Success
27401,1145,38482,2022-06-16,Success
58875,2881,27808,2022-06-23,Success
56352,2647,8519,2023-02-01,Success
42186,336,8532,2022-05-20,Success
43581,1106,29672,2022-05-01,Success
29670,251,39782,2022-11-16,Success
15552,1627,28994,2022-11-19,Success
17076,671,33603,2023-02-01,Success
20232,797,28891,2022-07-05,Rejected by the driver
26897,226,13248,2022-07-31,Success
15514,2836,19437,2023-02-13,Success
47156,2083,36678,2022-07-15,Success
5417,1788,32273,2022-09-12,Success
35351,808,7639,2022-08-01,Success
50082,2609,11893,2022-07-15,Success
47274,1779,35155,2023-01-14,Success
34515,1682,22621,2022-06-21,Success
46418,2763,5405,2022-12-09,Rejected by the driver
39571,2271,8850,2022-12-19,Success
17765,1953,3617,2022-10-28,Success
57417,455,16570,2022-12-21,Success
34174,358,4597,2022-07-30,Rejected by the driver
46456,1276,1884,2022-08-25,Success
33725,2582,25894,2022-09-01,Success
2968,1314,17697,2022-07-06,Success
19874,2447,16879,2022-09-25,Success
12653,799,1476,2023-02-02,Success
21870,331,39185,2023-02-11,Success
50355,880,3977,2023-03-25,Success
27434,2562,25330,2022-06-10,Rejected by the driver
16076,1583,23171,2022-03-26,Success
32103,1559,24232,2022-05-26,Rejected by the driver
56807,161,30511,2022-03-22,Success
13732,21,12797,2022-12-13,Success
53451,1602,22442,2022-03-29,Success
35603,345,34878,2022-05-23,Cancelled by the passenger
12117,1730,19862,2022-11-27,Success
2091,1904,30061,2022-05-01,Success
43281,1778,37579,2022-08-13,Success
33275,987,3440,2023-03-14,Success
52087,1260,8973,2022-03-18,Success
59783,2368,19308,2022-12-27,Success
57855,1291,8710,2022-03-14,Success
16407,2960,2801,2022-09-14,Rejected by the driver
12891,1450,30808,2022-05-08,Success
56462,2559,7226,2022-12-28,Cancelled by the passenger
53439,2863,3521,2023-01-16,Cancelled by the passenger
37349,1884,21687,2022-11-15,Success
13966,1403,12512,2023-02-21,Success
36404,931,697,2022-04-18,Success
50530,946,11511,2022-10-26,Rejected by the driver
56135,2048,18966,2022-03-26,Rejected by the driver
32959,1218,13589,2022-08-24,Rejected by the driver
6405,2702,3266,2022-09-11,Success
2070,1731,39361,2022-09-02,Cancelled by the passenger
10409,493,37368,2022-07-25,Rejected by the driver
57903,2941,33461,2022-08-01,Cancelled by the passenger
3159,1863,9209,2022-05-07,Success
50828,1190,1973,2022-08-24,Success
3213,2154,8999,2022-12-17,Success
44166,2870,20464,2022-12-10,Cancelled by the passenger
36815,2028,215,2022-12-30,Success
50410,899,23880,2023-02-20,Cancelled by the passenger
31694,2114,16582,2023-01-01,Rejected by the driver
11541,2233,31248,2023-01-09,Success
50800,590,16547,2023-03-15,Success
2816,1513,34959,2022-07-10,Success
44005,2740,17054,2022-11-23,Success
9304,2013,7960,2023-03-17,Rejected by the driver
28799,976,20972,2022-11-13,Success
861,2711,22885,2023-01-11,Success
8581,2805,16897,2023-01-03,Success
49649,2981,8387,2022-10-24,Success
51521,1647,34221,2023-01-11,Success
22796,1236,17536,2022-06-10,Rejected by the driver
17549,667,3864,2022-12-01,Success
48050,1901,16560,2022-12-09,Success
37853,2586,23725,2022-06-21,Success
40502,1107,19072,2022-05-05,Success
49256,353,30592,2022-04-05,Success
36059,2380,14051,2022-10-11,Success
47789,2821,32654,2022-08-24,Success
56059,1110,21564,2022-03-17,Cancelled by the passenger
38424,260,29722,2022-08-19,Rejected by the driver
26422,699,38186,2022-04-08,Rejected by the driver
15330,2887,24815,2022-05-25,Success
9981,1781,13279,2023-04-01,Success
51075,1571,19102,2022-11-08,Success
47916,412,34819,2022-06-12,Success
21576,1138,35276,2022-10-17,Cancelled by the passenger
26687,2829,26897,2022-06-18,Success
29286,365,1866,2022-12-10,Success
56005,957,39649,2023-01-07,Success
18653,1583,35659,2022-09-11,Success
49745,2222,26997,2022-04-05,Success
24354,706,31300,2022-11-25,Success
41120,1384,38153,2022-10-25,Rejected by the driver
38772,2224,29073,2022-04-18,Success
11237,284,7249,2022-09-25,Success
54697,30,32643,2022-12-02,Success
20395,2917,10260,2022-04-25,Rejected by the driver
37233,571,22498,2022-05-01,Cancelled by the passenger
21665,1141,13549,2022-09-14,Success
29340,1372,13992,2022-10-15,Success
34148,2808,3690,2022-09-08,Success
45193,1306,386,2023-04-05,Success
768,2480,1375,2023-03-24,Success
23300,2128,38330,2022-10-02,Success
36973,378,25822,2022-09-13,Success
46479,2682,34995,2022-07-24,Cancelled by the passenger
27369,399,29165,2022-12-13,Success
51554,52,1411,2022-05-05,Success
17505,514,10170,2022-12-30,Rejected by the driver
39705,1110,1727,2022-12-08,Success
45266,2055,11751,2022-04-22,Success
12079,2991,38170,2023-02-26,Rejected by the driver
52749,1858,8706,2022-09-26,Success
54182,2411,5898,2022-07-27,Success
39340,781,29808,2023-01-12,Success
39511,2933,2293,2022-10-03,Success
43324,2052,9875,2022-03-14,Success
49565,1617,1436,2022-07-20,Rejected by the driver
38673,2171,31115,2022-08-02,Success
38763,226,183,2022-03-17,Success
58762,1570,8870,2022-04-06,Success
40713,2039,16871,2022-09-12,Success
22200,881,17361,2023-01-13,Success
15637,2256,7841,2022-05-20,Success
22158,561,2692,2022-07-25,Success
11824,2853,3605,2022-06-15,Success
4655,1695,6728,2023-02-03,Success
51390,563,34422,2022-05-21,Cancelled by the passenger
36730,2017,19954,2022-04-25,Success
42805,1025,28428,2023-04-02,Success
19003,80,22181,2022-07-01,Rejected by the driver
341,2453,36042,2022-10-12,Success
13086,784,13351,2022-10-02,Rejected by the driver
7307,272,31905,2022-10-03,Success
9368,2018,30016,2022-06-11,Success
7910,2667,35869,2022-10-03,Rejected by the driver
8352,890,15692,2022-08-04,Success
41506,1356,6247,2023-04-04,Rejected by the driver
38219,864,23187,2023-01-01,Success
33563,1110,27108,2022-06-05,Success
57362,246,13749,2022-12-07,Success
36576,542,37978,2022-12-14,Cancelled by the passenger
46095,2884,4681,2022-12-06,Success
39432,2838,696,2022-04-22,Rejected by the driver
45742,796,30022,2022-06-11,Success
58244,2320,15584,2022-08-08,Success
41996,2774,32878,2023-01-17,Success
21704,1003,30405,2022-03-16,Success
10221,1105,25390,2022-11-02,Success
56313,942,19066,2022-06-02,Success
15954,2590,36631,2022-12-22,Success
22954,2780,16677,2022-11-25,Success
33436,17,23738,2022-11-08,Success
41200,2726,27357,2022-04-17,Cancelled by the passenger
46163,1791,27079,2022-04-03,Rejected by the driver
33020,2395,20778,2022-11-10,Success
44687,2782,19391,2022-05-14,Success
23419,2682,17803,2023-02-18,Rejected by the driver
7779,283,10813,2022-09-03,Success
8254,2861,34104,2022-08-03,Success
39702,728,5784,2022-10-05,Success
33807,1631,10905,2022-12-27,Success
14593,1575,39636,2023-02-25,Success
3804,1546,36411,2022-09-29,Rejected by the driver
50750,1347,20137,2023-01-08,Success
17664,525,32913,2022-07-20,Success
1575,1229,27315,2023-03-19,Success
33102,2975,2899,2022-07-01,Cancelled by the passenger
55581,590,10445,2022-04-19,Success
28856,762,35495,2022-09-06,Success
37542,736,5823,2022-11-14,Rejected by the driver
46676,244,24706,2023-03-20,Rejected by the driver
7323,1377,2858,2023-03-26,Success
25582,940,8127,2022-05-15,Success
35299,578,18020,2023-02-05,Success
27299,1812,9615,2022-05-28,Success
23273,1072,22603,2022-05-09,Success
43555,2123,5908,2022-07-13,Success
25069,2273,2431,2022-09-05,Success
3068,912,21489,2023-01-01,Success
24328,1070,14237,2022-12-14,Cancelled by the passenger
51661,2272,29822,2023-02-21,Success
22069,145,19474,2022-07-21,Success
12267,2993,23593,2022-08-13,Success
44626,1918,39493,2022-09-12,Success
17061,778,14778,2022-05-12,Cancelled by the passenger
51231,323,25005,2023-01-06,Success
49189,939,23021,2023-03-09,Success
32019,2095,25023,2023-02-27,Success
58977,694,29328,2023-03-09,Success
8284,1521,20476,2022-05-23,Success
48242,2439,20993,2022-11-19,Success
21273,2848,26286,2022-08-24,Cancelled by the passenger
33650,1968,31978,2022-10-10,Success
21548,414,32161,2022-12-07,Success
13998,140,3017,2022-07-02,Success
54508,2882,20931,2022-05-26,Success
38318,931,29175,2023-02-25,Cancelled by the passenger
8962,1577,31547,2023-02-28,Success
7911,2693,35646,2022-07-04,Cancelled by the passenger
15465,1296,11781,2023-01-17,Cancelled by the passenger
24084,348,16372,2022-08-18,Success
59679,2869,30790,2022-05-28,Success
7596,2934,36772,2022-04-08,Success
21501,2203,1537,2023-04-07,Success
25397,992,28535,2022-11-25,Success
6746,1747,29942,2022-07-12,Success
24788,300,29064,2022-11-01,Rejected by the driver
41833,1660,15906,2022-09-30,Success
55780,1804,2146,2022-05-03,Success
46057,1807,4655,2022-11-28,Rejected by the driver
17334,1373,28950,2022-12-04,Success
27794,21,39859,2022-04-14,Rejected by the driver
3849,853,19548,2022-10-21,Success
54803,1003,27122,2022-03-19,Cancelled by the passenger
54864,356,26056,2022-09-27,Success
46072,1194,26866,2023-03-31,Success
11882,135,12270,2022-07-25,Success
30597,2740,16250,2022-03-18,Success
28490,2760,31261,2023-01-30,Success
11837,661,5720,2023-04-14,Success
35562,2929,28330,2022-09-01,Success
17963,437,14740,2022-12-11,Cancelled by the passenger
45758,227,21509,2022-10-04,Success
22970,2550,38141,2022-12-18,Success
28217,150,26325,2022-06-05,Success
9481,1355,3613,2022-12-26,Success
53367,32,20577,2022-09-26,Rejected by the driver
23466,2553,5131,2022-05-20,Rejected by the driver
48691,518,9862,2023-02-24,Success
56158,1104,16215,2022-08-08,Success
39422,1671,4195,2023-01-13,Rejected by the driver
29027,1615,15884,2022-08-04,Rejected by the driver
8787,2689,37733,2022-09-03,Success
8388,1154,5320,2022-05-29,Success
280,1368,10773,2023-01-04,Success
47796,1432,9398,2023-04-07,Success
14656,269,29199,2023-04-13,Cancelled by the passenger
40053,2077,10511,2022-03-26,Success
28744,1138,32017,2022-09-22,Success
25016,1539,10744,2022-07-12,Success
55580,1738,35266,2022-09-19,Success
54971,519,23288,2023-02-02,Rejected by the driver
1639,760,1042,2022-03-18,Success
34392,1869,31892,2022-08-08,Rejected by the driver
43610,1706,27257,2022-04-12,Success
30583,2495,20678,2022-10-16,Success
53865,1839,32818,2022-09-11,Rejected by the driver
58177,1967,24374,2022-05-27,Success
48791,967,17490,2022-11-09,Success
2556,1220,855,2022-05-04,Success
7059,1315,1247,2023-02-20,Success
29968,1527,2040,2022-04-21,Success
26225,2945,7122,2023-02-14,Cancelled by the passenger
18439,1661,11907,2022-08-03,Success
49899,2076,15095,2022-07-19,Success
16170,1803,14388,2023-02-08,Success
42991,2204,1988,2022-07-26,Success
11570,1168,1872,2023-03-01,Success
49693,1355,34091,2022-06-28,Success
20331,475,5898,2023-03-02,Rejected by the driver
36425,2465,19767,2022-08-25,Success
5181,199,16691,2023-01-18,Success
18024,2080,13347,2022-10-27,Success
49336,372,21668,2023-03-16,Success
28319,1900,29859,2022-07-01,Success
11123,241,2028,2022-05-20,Success
35804,1441,29443,2022-04-24,Cancelled by the passenger
30810,1513,4329,2022-07-01,Success
13631,2531,2334,2022-03-13,Success
20410,2870,29367,2022-08-12,Success
59734,1019,39603,2022-08-04,Success
32945,2734,37889,2022-12-19,Success
50280,1276,31599,2022-07-14,Success
51169,1679,13227,2023-02-05,Rejected by the driver
10800,2528,10961,2022-03-26,Success
56909,2426,29022,2022-03-18,Success
57950,569,209,2023-03-21,Success
19006,11,21661,2022-05-06,Success
13658,93,32473,2022-06-15,Success
43498,1052,14901,2022-06-22,Rejected by the driver
45268,1903,26862,2023-03-26,Success
56389,1722,35480,2023-01-16,Rejected by the driver
38451,264,24228,2023-01-09,Success
32177,542,1425,2022-03-15,Success
45529,2898,32973,2022-03-13,Success
51798,954,8614,2022-09-26,Success
50159,2701,1731,2022-09-13,Success
42106,483,19694,2022-11-25,Success
59977,91,39901,2023-01-03,Rejected by the driver
16517,19,32521,2022-07-23,Success
35815,63,836,2023-02-03,Success
52004,2940,11700,2022-06-24,Success
37891,2173,35846,2022-06-21,Cancelled by the passenger
57928,664,11232,2023-01-28,Success
7291,1553,36712,2022-12-11,Success
4602,987,28954,2023-02-13,Success
9734,359,27264,2022-05-23,Success
10558,2154,18086,2023-03-15,Success
55567,2461,15679,2023-01-30,Cancelled by the passenger
3364,2450,23279,2023-01-11,Cancelled by the passenger
24763,524,1967,2022-11-07,Success
57821,2647,11384,2022-10-18,Cancelled by the passenger
15937,254,472,2022-11-12,Success
10220,2705,13965,2023-01-08,Success
17154,1133,9119,2023-01-15,Success
45412,1791,32702,2022-12-03,Success
23039,60,16967,2022-10-08,Success
20654,106,10094,2022-10-12,Rejected by the driver
18674,1360,16249,2022-08-22,Success
56945,2125,15453,2022-07-27,Cancelled by the passenger
56065,503,2425,2022-11-08,Cancelled by the passenger
829,194,7998,2022-07-28,Success
47745,1407,10174,2022-04-09,Rejected by the driver
49063,267,18166,2022-06-25,Success
53812,1824,37203,2022-05-10,Success
4666,1911,27831,2023-04-13,Rejected by the driver
38560,1157,24079,2022-08-30,Success
38968,501,37527,2022-03-30,Success
1544,1565,15829,2022-09-25,Success
47440,2023,31114,2022-10-17,Success
4113,1254,17883,2022-11-29,Success
13877,2345,29973,2022-03-28,Success
50591,2947,22595,2022-04-18,Cancelled by the passenger
14436,1654,19937,2023-01-11,Cancelled by the passenger
9983,372,2371,2022-08-25,Success
14243,310,34094,2022-10-19,Rejected by the driver
3177,1569,27510,2023-02-06,Rejected by the driver
38275,840,15273,2023-01-02,Success
55370,2061,4745,2022-12-03,Success
45354,1035,13466,2022-03-23,Success
38497,435,32454,2023-04-08,Success
21865,1276,17395,2022-12-16,Success
46804,2948,27266,2022-10-25,Success
47497,1186,11242,2022-10-27,Success
