ride_id,driver_id,passenger_id,date,status
18851,176,25308,2022-04-25,Success
40025,1414,20852,2023-01-11,Success
25344,960,8939,2023-03-05,Cancelled by the passenger
57461,1618,3216,2023-01-21,Success
431,1390,27600,2022-03-23,Success
36398,1920,20431,2022-10-15,Success
30922,2625,22563,2023-01-02,Success
27658,1513,20114,2022-09-13,Success
33663,2006,31909,2022-12-26,Success
35543,1335,5394,2022-11-17,Success
7491,2266,38289,2022-07-20,Rejected by the driver
20588,583,29089,2022-12-07,Rejected by the driver
43980,2674,36526,2022-07-11,Success
26204,2149,5091,2023-03-20,Rejected by the driver
30371,151,37370,2022-05-28,Success
18350,2095,26169,2023-04-14,Success
27944,1978,16633,2022-06-30,Rejected by the driver
38031,2242,7522,2023-04-12,Success
25497,2213,8669,2022-12-14,Success
16722,1605,38928,2023-03-15,Success
28867,1367,6374,2022-11-18,Success
45171,1597,20729,2022-11-09,Success
51528,2673,8913,2022-12-14,Success
8441,2056,30621,2022-12-24,Success
26011,2856,11595,2023-01-20,Success
52082,972,10144,2022-09-25,Success
53312,2160,31080,2022-04-25,Success
14359,332,36921,2022-11-30,Success
23631,1172,33657,2022-05-10,Success
26063,1004,9088,2022-11-27,Success
39925,2958,38023,2023-03-12,Success
59596,2396,18247,2022-07-29,Success
47766,223,29910,2022-10-20,Rejected by the driver
40470,603,12778,2022-04-21,Cancelled by the passenger
51918,1237,15779,2022-03-31,Success
46327,319,3096,2022-12-15,Success
56691,2885,14379,2023-01-30,Success
32207,720,21904,2022-03-19,Success
27526,1003,19704,2023-03-07,Success
23799,1587,22735,2022-07-29,Cancelled by the passenger
30646,856,19449,2023-01-27,Success
49213,2433,35776,2022-06-29,Cancelled by the passenger
33151,2682,8179,2022-04-12,Success
8138,1825,12542,2023-04-06,Success
1664,2775,5825,2023-01-16,Success
31373,1186,15747,2023-02-24,Success
421,1556,26345,2023-04-13,Success
53276,1626,15791,2022-09-16,Success
1248,2081,39322,2022-09-30,Success
5852,1689,1372,2022-08-21,Cancelled by the passenger
22081,963,16974,2022-06-07,Success
28632,1584,36342,2022-05-07,Success
54456,1085,10108,2022-06-29,Rejected by the driver
26141,145,24484,2023-03-05,Success
44361,442,296,2022-08-07,Success
21300,2617,11963,2022-12-19,Success
36019,800,33034,2022-12-12,Cancelled by the passenger
22162,2593,22146,2023-01-28,Success
42808,1418,31459,2022-07-20,Success
34854,2891,17035,2022-10-23,Success
22208,2746,4441,2022-11-26,Success
46787,393,30654,2023-01-03,Rejected by the driver
4474,1989,16315,2022-10-24,Success
50860,2477,20690,2022-12-30,Success
835,326,3315,2023-04-01,Success
34019,2513,4291,2022-10-28,Cancelled by the passenger
53059,2849,19952,2022-06-12,Cancelled by the passenger
1798,2012,13103,2023-03-05,Success
7220,1585,21194,2022-10-26,Cancelled by the passenger
12020,2374,15750,2022-10-26,Success
8402,2265,13268,2022-03-22,Success
48035,1572,24235,2022-03-24,Success
42233,952,11939,2023-02-07,Success
14903,330,30779,2022-10-24,Success
27695,2404,28404,2022-05-10,Success
31792,2334,31470,2022-03-31,Success
17089,1212,39815,2022-06-04,Success
25754,1727,36539,2022-06-01,Rejected by the driver
35921,478,21524,2022-04-28,Success
41499,315,30598,2022-10-01,Success
13299,72,32052,2022-03-16,Rejected by the driver
33358,786,3889,2022-09-08,Success
48646,754,36848,2023-03-29,Rejected by the driver
23272,619,18879,2022-09-30,Success
59723,2469,16617,2023-03-11,Success
32895,1265,31229,2022-04-16,Success
40375,1941,33276,2022-09-07,Cancelled by the passenger
636,2273,10092,2022-05-14,Success
32620,1522,121,2022-11-12,Success
16935,2079,24367,2022-07-30,Success
11818,2963,30429,2022-10-28,Cancelled by the passenger
2197,295,22229,2022-06-24,Success
24378,391,4771,2022-11-24,Cancelled by the passenger
2800,624,33092,2023-04-02,Cancelled by the passenger
31147,2175,27682,2022-08-09,Success
36043,2135,2080,2022-04-27,Rejected by the driver
58572,310,32412,2023-04-03,Rejected by the driver
642,1855,32633,2022-07-04,Success
21650,1068,15827,2023-03-16,Success
29413,785,12926,2023-03-22,Cancelled by the passenger
41798,1238,39627,2023-01-31,Cancelled by the passenger
44311,2428,33571,2022-12-22,Success
3310,1425,36438,2023-03-03,Success
10164,569,32907,2022-05-02,Success
54898,1915,32436,2022-05-07,Success
53127,2202,15212,2022-11-25,Rejected by the driver
41049,349,4497,2022-11-03,Success
53125,2057,16115,2022-06-25,Success
47533,811,446,2022-10-18,Success
37810,1981,15234,2022-03-13,Success
29856,343,31091,2022-12-01,Success
34382,2402,544,2022-11-20,Rejected by the driver
36478,2145,25408,2022-06-03,Cancelled by the passenger
40956,1330,38612,2022-11-01,Success
42234,36,22976,2022-06-26,Success
24804,648,31504,2022-06-26,Success
58293,2024,18004,2023-03-11,Success
58716,1045,3973,2022-07-31,Success
58334,2751,32429,2022-06-22,Success
50104,2060,619,2022-05-06,Success
53580,439,27067,2023-02-25,Success
30710,853,24064,2023-02-04,Rejected by the driver
24673,2081,25468,2022-12-12,Rejected by the driver
49639,812,6893,2022-05-25,Success
16255,1791,27682,2022-04-13,Success
50442,1903,12273,2022-08-16,Success
54082,700,22641,2023-03-04,Success
391,2734,13387,2022-10-11,Cancelled by the passenger
1029,2733,7482,2022-03-12,Cancelled by the passenger
31480,2152,24521,2022-04-07,Success
25488,1140,4903,2023-01-20,Rejected by the driver
5865,906,5314,2022-07-18,Success
32866,1810,35703,2022-05-20,Success
46866,944,9663,2022-07-13,Success
29278,2860,16774,2022-09-09,Success
7509,378,25421,2022-05-27,Success
53410,1710,18220,2022-09-05,Rejected by the driver
16495,2020,39470,2022-09-11,Success
29323,1824,30386,2023-01-07,Success
22511,1132,27029,2022-06-25,Success
3788,2397,34840,2023-01-03,Success
30244,1733,30950,2022-05-30,Success
49773,2673,16733,2022-03-15,Success
27126,1347,34559,2023-03-14,Success
25618,2036,24390,2022-10-29,Success
20237,1174,20071,2022-09-10,Success
35947,1088,35025,2022-11-27,Success
19851,1204,28151,2022-10-17,Cancelled by the passenger
17764,825,39026,2022-08-15,Success
42927,1470,22426,2023-01-08,Success
37137,2036,2550,2022-08-10,Success
32117,370,16830,2023-03-15,Success
6529,1760,34431,2022-12-25,Rejected by the driver
31805,2112,12010,2022-05-15,Success
1075,2596,11553,2022-05-23,Success
4502,960,32582,2022-11-21,Success
29748,2534,15871,2022-12-08,Cancelled by the passenger
13229,2936,15689,2023-02-15,Success
44664,470,39526,2022-11-30,Success
7411,1782,39460,2022-06-15,Cancelled by the passenger
23557,211,19817,2023-03-03,Success
29019,1475,4635,2023-02-27,Success
44869,2142,12999,2022-08-16,Success
23137,2373,22979,2022-11-21,Success
42977,2447,29796,2022-07-08,Success
3698,988,11194,2022-03-21,Success
32524,2014,23884,2022-03-15,Success
2256,666,8947,2022-12-27,Success
5891,582,9857,2022-09-14,Success
7973,1888,38624,2022-10-12,Success
47473,2537,10373,2023-01-22,Success
13278,417,7846,2022-11-24,Cancelled by the passenger
37093,734,34853,2022-06-24,Success
6172,482,39990,2022-09-30,Success
14990,1557,15846,2022-10-27,Success
13046,1640,21824,2023-03-02,Success
42065,2723,3230,2022-11-13,Success
4616,153,18510,2022-11-07,Success
1683,889,39394,2022-06-28,Success
57977,2747,39997,2022-07-24,Success
33508,2474,15239,2022-12-03,Success
11258,799,24174,2022-12-03,Success
15118,645,6430,2023-03-18,Success
1327,1027,16359,2023-03-15,Rejected by the driver
59570,348,37592,2022-08-18,Success
20729,502,191,2023-01-16,Success
27710,351,12277,2022-12-27,Cancelled by the passenger
19707,1597,18088,2022-04-01,Success
42214,1061,16632,2023-03-16,Success
7948,1022,34730,2022-08-04,Success
2883,1113,31705,2022-08-19,Rejected by the driver
30461,559,14709,2022-11-26,Success
28275,1860,4739,2022-05-10,Success
46449,707,20312,2023-03-12,Cancelled by the passenger
41962,2547,12769,2022-07-26,Cancelled by the passenger
28246,1909,9279,2022-10-24,Rejected by the driver
19778,1956,7290,2022-04-12,Success
8905,2875,1238,2022-07-16,Success
9420,2640,8497,2022-08-31,Success
3373,807,13845,2022-09-14,Success
50047,2648,6632,2022-04-09,Rejected by the driver
19598,1455,8894,2023-03-16,Success
19460,2596,20855,2022-03-31,Success
13829,2735,22108,2022-07-02,Rejected by the driver
12945,2334,11556,2023-03-17,Rejected by the driver
48297,310,23350,2022-10-08,Rejected by the driver
20492,2914,24923,2022-04-28,Success
19286,2581,9781,2022-08-06,Success
31158,1599,13825,2022-10-28,Success
21268,477,15710,2022-06-08,Success
27364,1130,23421,2022-12-05,Success
2345,2535,2537,2022-12-11,Success
15907,2375,39196,2022-10-25,Success
22703,2447,19000,2022-05-08,Success
22890,2836,13990,2022-04-26,Success
5998,1102,20179,2022-12-28,Rejected by the driver
52247,331,3553,2023-02-18,Success
21867,2192,33706,2022-11-24,Success
27480,1236,15912,2022-12-09,Success
14642,144,38129,2023-04-08,Success
54611,400,39074,2022-09-07,Success
31294,281,25803,2023-03-23,Cancelled by the passenger
32090,2703,34628,2023-04-05,Success
41400,105,2761,2022-12-11,Success
34898,505,20663,2022-11-15,Success
31280,1849,29409,2023-01-08,Rejected by the driver
59431,2324,5405,2022-03-25,Success
11809,2578,9292,2022-07-06,Success
43798,1758,30492,2023-02-01,Success
39751,255,379,2022-10-15,Success
37513,1323,1720,2022-03-18,Success
49638,439,4778,2023-03-26,Success
1052,142,8863,2022-12-25,Rejected by the driver
9578,528,32007,2022-08-28,Rejected by the driver
5688,2641,8212,2023-03-25,Success
59567,473,1815,2022-07-26,Success
39468,1063,35004,2022-06-13,Success
43272,1951,11844,2023-01-01,Success
48427,626,5588,2023-02-12,Success
32365,1353,5430,2022-06-27,Success
30355,2195,38231,2022-07-10,Cancelled by the passenger
17776,2398,6448,2022-08-06,Success
27749,2161,600,2022-12-24,Success
54090,1646,30127,2022-11-12,Success
17337,1860,32417,2022-08-11,Success
52309,1182,978,2022-09-23,Cancelled by the passenger
46735,1931,14530,2022-06-03,Success
19995,1966,39,2022-07-16,Success
56801,2592,28059,2023-01-03,Success
11602,2592,9308,2022-08-03,Success
57361,2832,4632,2023-03-09,Success
14012,2469,218,2022-08-20,Success
1091,924,5610,2022-06-26,Success
14521,592,35136,2022-03-24,Success
19905,328,27509,2023-03-31,Success
35295,1289,16954,2022-05-02,Success
24935,1960,9860,2022-07-17,Success
17372,2017,36164,2022-04-23,Success
39102,2501,33500,2023-01-22,Success
18757,2039,31839,2022-04-28,Rejected by the driver
51928,2146,2303,2022-10-28,Success
3828,1895,33011,2023-03-30,Success
41985,432,2557,2023-03-10,Cancelled by the passenger
25723,986,25640,2022-11-21,Success
15991,1108,30254,2022-04-09,Cancelled by the passenger
10918,124,9243,2022-06-17,Success
18310,2747,39697,2022-11-09,Success
2205,2943,9011,2023-03-27,Rejected by the driver
57201,2350,8408,2022-03-31,Success
20414,2265,20499,2022-09-28,Success
23228,841,27040,2022-03-27,Cancelled by the passenger
54761,129,28020,2022-07-09,Success
21345,2023,28253,2022-06-10,Success
13967,656,30436,2022-09-25,Success
30741,2975,29265,2022-03-27,Success
15407,2549,30773,2022-04-22,Success
48190,1746,9290,2022-03-15,Success
45068,1787,28645,2022-08-01,Success
8830,1419,31118,2022-12-29,Success
59903,631,1886,2022-10-30,Success
28236,844,6151,2022-09-25,Success
39415,2191,18445,2022-05-23,Rejected by the driver
51915,2532,18728,2022-10-31,Success
57488,1754,7008,2022-04-14,Success
7020,1516,6293,2022-07-05,Success
22881,1156,31296,2022-06-13,Success
54338,1822,996,2022-09-14,Success
37748,2660,10098,2022-12-05,Success
27983,2737,17037,2023-01-08,Success
56656,1169,29195,2023-03-15,Success
53600,620,39005,2023-03-09,Success
985,510,23778,2023-01-19,Success
4069,1320,1010,2023-03-07,Success
16205,539,14811,2022-09-06,Success
39539,1559,20234,2023-01-12,Rejected by the driver
18241,21,4536,2023-03-21,Success
38829,2647,35069,2022-03-23,Success
17355,938,35332,2022-10-30,Success
2610,2669,27056,2022-05-01,Success
32637,187,18682,2022-07-23,Success
53428,959,30084,2022-07-16,Rejected by the driver
46317,1131,2974,2022-04-08,Success
50781,897,11263,2022-04-19,Cancelled by the passenger
32032,514,2416,2023-01-22,Success
39818,860,2152,2022-09-27,Success
28597,149,33556,2022-05-30,Success
50507,236,31344,2023-01-28,Success
24562,2583,7783,2022-12-20,Cancelled by the passenger
41803,304,36831,2022-04-03,Rejected by the driver
47702,541,14420,2022-07-09,Cancelled by the passenger
35657,649,2776,2022-11-22,Success
53884,1767,16777,2022-07-25,Success
13407,2681,7460,2022-08-09,Success
39214,303,17768,2022-11-26,Success
4642,1951,22818,2022-10-23,Success
33495,966,7269,2023-01-21,Cancelled by the passenger
55855,422,28787,2022-07-22,Success
19803,1505,8995,2022-05-12,Success
47160,1720,8395,2022-03-30,Success
54956,781,20020,2023-04-13,Success
56943,1916,1197,2022-03-20,Success
20241,2752,32805,2022-10-19,Success
59840,1798,35216,2022-05-16,Success
24654,445,34950,2022-12-29,Cancelled by the passenger
23276,1994,25252,2022-11-20,Success
53228,1304,9904,2023-04-11,Success
46845,696,6049,2022-06-11,Success
30737,2379,30022,2023-03-04,Rejected by the driver
54467,2015,33237,2022-11-15,Rejected by the driver
43765,2580,36536,2022-04-04,Success
45507,1317,5966,2022-12-15,Rejected by the driver
23451,1309,35273,2022-11-05,Success
40138,2921,30117,2022-06-22,Rejected by the driver
35856,1627,31623,2022-08-26,Success
37139,969,18892,2022-06-03,Rejected by the driver
20518,1138,10988,2022-12-15,Cancelled by the passenger
39640,1447,2041,2022-04-30,Success
1308,1288,38067,2022-09-16,Cancelled by the passenger
38098,2487,39529,2022-04-22,Success
29514,1645,10787,2023-03-12,Success
8660,2011,13507,2022-10-14,Success
6485,459,23395,2022-05-31,Success
36143,2881,36083,2023-04-14,Success
12145,1845,8669,2022-03-16,Cancelled by the passenger
28619,2810,883,2022-11-26,Success
44769,597,31861,2023-01-28,Success
43419,123,26338,2022-12-30,Success
22934,1126,36506,2022-04-30,Rejected by the driver
5338,400,39737,2023-02-22,Success
26316,2476,7070,2022-05-02,Rejected by the driver
3212,1306,10431,2022-06-22,Success
10342,188,20158,2023-02-23,Success
52477,297,15005,2022-12-17,Success
47520,1009,18900,2022-09-17,Rejected by the driver
44690,236,5310,2022-06-22,Success
23865,1441,7687,2022-04-26,Success
45774,2347,38501,2022-08-28,Success
45617,1385,8226,2023-04-03,Cancelled by the passenger
8865,1390,18180,2022-11-29,Success
56560,860,35813,2022-03-20,Success
13570,2501,7287,2022-09-28,Success
33903,307,3758,2022-10-08,Success
8298,1082,39647,2023-03-26,Rejected by the driver
23016,2640,11854,2022-03-19,Success
20347,2497,27121,2022-06-09,Success
46908,698,38444,2022-06-26,Success
3735,2937,21022,2022-10-08,Cancelled by the passenger
17243,1604,15472,2023-01-28,Success
13261,262,10949,2022-04-05,Success
53012,1967,18970,2023-03-10,Success
718,668,24770,2022-11-21,Rejected by the driver
24798,733,29767,2022-09-16,Success
10224,2674,38389,2022-04-12,Success
20894,1160,24018,2023-03-06,Success
3938,349,26674,2022-12-06,Rejected by the driver
51222,2913,36638,2022-09-04,Rejected by the driver
51350,292,15007,2022-09-14,Rejected by the driver
44010,988,28094,2023-02-15,Success
34893,114,35337,2022-07-25,Rejected by the driver
59597,632,37171,2022-10-31,Success
2969,342,1693,2023-01-19,Success
33089,919,21744,2022-04-06,Rejected by the driver
9234,892,8485,2022-11-20,Cancelled by the passenger
22187,1873,34476,2023-01-22,Success
18149,284,38892,2022-10-10,Rejected by the driver
15092,962,23162,2022-04-26,Rejected by the driver
50707,2966,12736,2022-06-22,Success
59640,2714,29986,2022-03-20,Success
40257,44,34060,2022-11-23,Success
46504,468,4486,2023-02-14,Success
6352,634,2790,2023-02-27,Success
5353,1584,19682,2022-07-13,Success
6249,1937,31469,2023-03-05,Rejected by the driver
10719,2947,13372,2023-02-28,Success
5136,2767,37391,2023-01-11,Cancelled by the passenger
38272,1782,22470,2022-06-10,Rejected by the driver
10902,2606,17346,2022-08-06,Rejected by the driver
26998,44,24846,2023-01-03,Success
7591,1378,4367,2023-04-04,Success
31825,90,6008,2023-03-17,Success
47534,2123,21366,2022-03-12,Success
46386,484,8014,2022-10-16,Cancelled by the passenger
13643,627,9469,2023-02-22,Success
21053,1119,28544,2022-07-20,Rejected by the driver
15055,2140,20113,2023-03-21,Success
22855,1502,2635,2022-05-09,Success
48061,752,37412,2022-04-22,Success
52041,806,21055,2022-10-03,Success
59385,1846,16143,2022-04-25,Success
31217,502,30822,2022-10-13,Success
18155,1987,8420,2022-12-08,Success
25806,334,22174,2022-04-06,Success
58836,1350,29608,2022-11-11,Success
22982,2288,22888,2022-08-26,Cancelled by the passenger
30137,2468,6974,2022-12-06,Rejected by the driver
9405,2511,39158,2022-09-21,Success
57688,1606,20610,2022-04-17,Rejected by the driver
18395,641,25444,2023-02-04,Success
25236,1762,4710,2022-05-30,Success
47805,927,9700,2022-04-08,Success
8531,1085,26160,2022-04-11,Success
1537,2555,1671,2022-05-27,Success
16390,2780,15629,2023-03-08,Rejected by the driver
51501,2719,2102,2022-12-30,Success
20952,931,11961,2023-03-14,Success
36841,2902,15168,2022-08-31,Success
36785,1331,25457,2022-04-10,Success
29229,1098,30899,2022-03-27,Rejected by the driver
1673,2743,1357,2023-01-31,Success
45612,2994,13046,2022-11-16,Rejected by the driver
323,2960,31677,2023-03-08,Success
45392,44,33133,2023-04-15,Cancelled by the passenger
43110,1118,18416,2022-10-28,Cancelled by the passenger
9468,462,29027,2022-07-15,Success
25385,870,4130,2023-04-05,Rejected by the driver
28239,1675,22414,2022-05-18,Success
12338,1899,17596,2022-05-03,Success
2171,1579,5259,2023-01-03,Cancelled by the passenger
45536,2053,12527,2022-03-27,Success
18479,2522,36314,2022-08-27,Success
27516,1032,35345,2022-10-28,Success
13348,2197,1013,2022-10-21,Success
45366,1400,8664,2023-04-04,Success
35904,831,7359,2023-02-04,Success
26586,395,34096,2023-02-27,Success
7997,548,8753,2023-01-26,Success
45952,1668,30390,2022-11-15,Success
20438,918,9499,2023-03-20,Success
4999,2862,10383,2022-07-06,Success
24675,1824,22598,2022-08-30,Success
44941,863,36166,2022-05-22,Rejected by the driver
23229,2986,35415,2023-03-17,Rejected by the driver
32298,1957,28749,2022-06-09,Success
19310,992,11018,2022-05-08,Cancelled by the passenger
18416,302,6415,2022-06-05,Rejected by the driver
38889,2396,7124,2022-04-13,Success
24393,1165,3165,2022-10-12,Cancelled by the passenger
624,864,5955,2023-01-02,Success
15227,839,5858,2022-09-29,Success
3942,1308,25253,2022-07-30,Success
27043,1096,12317,2022-03-29,Success
36719,274,6605,2023-03-09,Success
14910,284,39798,2022-04-07,Success
58912,13,17126,2023-02-13,Success
37174,2059,3992,2022-12-20,Success
29835,476,9223,2023-02-07,Cancelled by the passenger
57372,2443,8564,2022-04-18,Success
5873,1129,14761,2023-02-04,Success
23973,2402,31751,2022-12-29,Rejected by the driver
6820,2066,14101,2022-12-05,Success
50162,167,37190,2022-10-17,Success
45592,2108,7101,2022-04-25,Success
23401,2838,12048,2022-08-31,Success
50242,748,19291,2023-01-04,Success
42330,1371,37946,2022-04-11,Success
29460,1011,25238,2022-08-19,Success
49460,587,18254,2022-10-06,Success
59472,1706,25616,2022-07-08,Rejected by the driver
3955,11,31174,2022-12-01,Success
26327,1887,28694,2022-05-09,Success
20374,2013,25568,2022-11-26,Success
18293,862,31777,2022-09-17,Success
13918,1151,16933,2022-10-22,Success
25136,1296,22832,2022-06-15,Cancelled by the passenger
8638,73,34511,2022-04-15,Success
16122,2424,6290,2023-02-25,Rejected by the driver
38092,2003,6475,2023-03-12,Success
18895,985,27935,2023-01-25,Cancelled by the passenger
45819,1757,34260,2023-02-19,Cancelled by the passenger
4188,411,6617,2022-08-27,Success
4659,2867,290,2022-08-06,Rejected by the driver
56097,2965,18961,2023-04-15,Success
44297,1017,14333,2022-10-02,Cancelled by the passenger
30095,2807,29084,2022-10-08,Success
40334,2291,38786,2022-12-30,Rejected by the driver
56554,1252,12364,2023-03-14,Success
50096,2559,33559,2023-01-29,Success
29299,46,23662,2022-05-19,Success
51070,2287,9953,2022-07-22,Success
24852,1663,32839,2022-09-28,Success
30982,972,3304,2022-10-14,Success
30878,2591,21204,2023-01-19,Rejected by the driver
11633,360,8861,2022-06-14,Cancelled by the passenger
35754,1367,24194,2022-12-09,Success
13653,238,4699,2023-01-02,Success
57523,2414,16683,2022-08-01,Success
40729,2515,37560,2022-08-30,Success
44749,1434,10354,2022-04-22,Success
31816,2740,21154,2022-11-01,Success
57013,1806,31376,2023-03-23,Cancelled by the passenger
17312,2294,2782,2023-02-26,Success
29572,2754,19029,2023-02-25,Success
57918,2403,19640,2022-04-06,Success
8062,356,8020,2022-04-06,Cancelled by the passenger
963,33,29954,2023-02-09,Success
52449,2607,24339,2023-02-24,Success
17979,1473,26550,2022-03-29,Rejected by the driver
26952,388,29434,2022-06-15,Success
20765,2813,13150,2022-05-12,Rejected by the driver
45986,2859,23085,2022-05-09,Success
10613,391,30172,2022-11-23,Success
51060,1212,22712,2022-03-25,Success
54446,2139,2676,2022-11-13,Success
29641,762,11579,2022-08-26,Success
2008,2718,1395,2022-04-13,Success
30009,2291,28357,2023-04-12,Success
26122,1692,20724,2022-04-29,Success
22504,1114,17329,2022-03-12,Success
53982,262,28608,2022-04-07,Success
4153,2285,28432,2022-06-26,Success
990,2089,35758,2023-02-20,Success
53747,2194,9412,2022-04-30,Success
22197,1856,17405,2023-04-08,Success
45271,945,6795,2022-05-27,Success
395,1299,19071,2023-04-02,Cancelled by the passenger
3076,2095,12071,2022-12-11,Success
26633,1616,12560,2022-09-23,Success
59162,296,7154,2022-08-28,Cancelled by the passenger
57810,1412,19731,2022-08-06,Success
35085,1718,22783,2022-08-03,Cancelled by the passenger
37140,1005,6045,2023-01-16,Rejected by the driver
10983,1210,18278,2022-06-21,Cancelled by the passenger
28662,2601,18503,2022-06-17,Success
55948,1075,4818,2022-05-17,Cancelled by the passenger
34971,2208,8248,2022-04-14,Rejected by the driver
12810,1622,3078,2022-10-23,Rejected by the driver
10867,2674,38580,2023-03-27,Success
10569,2727,15851,2023-03-24,Rejected by the driver
35142,2394,14704,2023-02-24,Cancelled by the passenger
35189,2012,7483,2022-08-21,Success
29234,137,396,2022-05-09,Cancelled by the passenger
11530,2824,29824,2022-10-10,Rejected by the driver
14019,2542,3230,2022-07-31,Success
13689,69,23205,2022-08-02,Success
58894,2944,35467,2022-10-08,Rejected by the driver
7892,845,32108,2022-09-28,Success
58668,2667,15155,2022-09-07,Rejected by the driver
34114,1870,18995,2022-08-30,Success
54968,2215,26016,2022-12-18,Success
42405,1022,27950,2022-03-16,Cancelled by the passenger
29710,2443,24465,2023-03-28,Success
5042,417,19661,2022-12-12,Success
32855,244,5885,2022-08-18,Success
6454,2434,32287,2022-06-05,Success
805,1357,2909,2022-10-19,Success
57941,1309,19802,2023-02-08,Success
47043,111,12475,2022-12-01,Success
26374,1964,31534,2022-11-19,Rejected by the driver
51664,1318,1184,2023-02-01,Success
22230,2271,10619,2023-02-11,Success
26609,2636,38726,2023-04-15,Rejected by the driver
2237,320,5639,2022-12-05,Success
13355,1325,22281,2022-08-08,Rejected by the driver
23664,1182,32491,2022-08-14,Success
19145,1967,28952,2023-03-04,Success
27854,34,38533,2022-07-12,Success
14532,2422,4800,2022-06-27,Success
38820,567,10208,2023-02-10,Success
59193,388,8900,2023-01-27,Success
10762,1326,29566,2022-09-16,Cancelled by the passenger
56124,284,29558,2023-02-02,Rejected by the driver
2483,1725,18678,2022-07-07,Success
53500,914,952,2023-01-25,Success
2160,2393,34657,2022-04-25,Success
39998,479,16494,2023-02-25,Success
55586,2823,26928,2022-11-08,Rejected by the driver
31671,1056,5289,2023-03-14,Success
11920,1253,26827,2022-04-09,Success
30447,1159,36555,2022-03-13,Success
42370,1269,6700,2022-06-22,Success
35674,2869,22195,2022-03-21,Success
111,373,37769,2023-03-22,Success
10193,1675,876,2022-05-26,Success
35058,1884,30622,2023-02-21,Success
45596,2756,20762,2022-08-01,Cancelled by the passenger
11149,155,21403,2022-06-28,Success
38006,585,23302,2022-07-30,Success
50840,769,6115,2022-04-19,Success
46046,35,4025,2022-06-05,Success
59426,433,20653,2022-12-27,Cancelled by the passenger
54203,347,23137,2022-07-17,Success
6029,1494,32159,2023-01-30,Rejected by the driver
12972,1981,22941,2022-09-02,Cancelled by the passenger
13252,1077,21959,2022-07-02,Success
55471,714,10480,2023-03-23,Success
6118,925,22880,2023-01-31,Success
43319,2161,11166,2022-09-16,Success
48956,1291,12027,2022-06-17,Success
38603,144,24058,2022-09-13,Success
14448,1045,14252,2023-04-03,Success
20908,2487,4482,2022-03-30,Success
16157,538,24609,2023-02-01,Success
22307,2271,27280,2022-09-29,Success
36951,1816,34009,2022-11-23,Success
41531,1939,3801,2023-01-30,Success
33979,272,24063,2022-04-05,Success
54175,1573,37169,2022-06-22,Rejected by the driver
13044,315,1900,2022-06-16,Rejected by the driver
6365,1482,38713,2022-09-19,Cancelled by the passenger
49421,2989,13686,2022-08-25,Rejected by the driver
26870,2260,28363,2022-10-27,Success
36230,730,21848,2022-08-09,Success
28841,2980,27819,2023-03-12,Success
22687,1457,26613,2022-12-19,Rejected by the driver
35991,857,28214,2023-01-24,Success
8959,244,26395,2023-02-23,Success
53667,2558,11086,2022-05-30,Rejected by the driver
516,2839,18672,2023-03-26,Success
15136,674,2536,2023-04-11,Cancelled by the passenger
24928,1795,23452,2022-05-04,Success
3650,905,32917,2023-02-12,Success
45557,552,26803,2022-08-19,Success
21213,1747,16746,2022-07-05,Rejected by the driver
59548,2516,2530,2022-06-03,Rejected by the driver
27027,340,866,2022-04-11,Success
13665,1528,34314,2023-02-02,Success
48319,690,24019,2022-08-12,Success
47334,51,9177,2022-09-21,Success
36488,1034,23250,2022-08-27,Success
6618,1307,27832,2022-12-20,Success
18038,1289,28601,2022-04-06,Success
33730,2875,5565,2022-10-14,Success
31246,2780,28048,2022-12-17,Success
36441,2865,10553,2023-02-16,Success
43662,152,2570,2022-06-16,Success
38991,1910,35485,2022-09-03,Cancelled by the passenger
24022,1802,22563,2023-02-07,Rejected by the driver
4410,2053,2446,2023-03-06,Success
51463,2130,10270,2022-05-04,Success
59554,2547,37902,2022-05-06,Success
9242,1197,24042,2022-10-17,Success
17458,145,652,2022-10-10,Success
15149,2712,9489,2022-11-23,Success
50939,498,3861,2022-07-19,Rejected by the driver
33899,379,1558,2022-10-10,Success
44027,2944,16567,2022-04-02,Cancelled by the passenger
4182,525,3640,2022-08-04,Success
29847,1703,26699,2023-02-24,Rejected by the driver
6089,873,32530,2023-02-11,Rejected by the driver
33616,2886,31136,2022-08-30,Success
26560,832,9654,2022-04-05,Success
51927,898,12550,2022-08-03,Cancelled by the passenger
43208,806,33690,2023-04-08,Success
57719,1352,22820,2022-09-23,Success
10626,294,36473,2022-09-05,Success
29250,826,20741,2022-03-12,Cancelled by the passenger
3482,1866,13570,2022-05-21,Success
44927,1001,16170,2022-05-18,Success
56900,427,17567,2023-02-04,Success
53247,2532,3733,2023-02-25,Success
40659,987,31084,2022-09-10,Success
34189,873,18280,2022-05-01,Success
14408,1961,11954,2022-08-18,Success
47598,2534,25589,2022-10-03,Rejected by the driver
3680,2744,24975,2022-05-09,Rejected by the driver
49401,1331,28521,2022-04-21,Cancelled by the passenger
16969,1114,14994,2022-12-16,Success
32321,1487,11140,2022-11-05,Cancelled by the passenger
4194,2407,24723,2023-03-04,Success
17839,1912,13921,2022-06-20,Success
52132,733,1460,2022-07-12,Success
12831,423,2350,2022-05-23,Success
25387,1443,36472,2023-01-22,Success
49893,2668,19807,2022-05-07,Success
18279,2991,20853,2022-11-07,Rejected by the driver
